model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
gpt41_mini,GPT-4.1-mini,14,1,Announce the outdoor fine dust level using the speaker.,외부 미세먼지 농도를 스피커로 알려줘.,100.0,True,True,[],77787,20462,53,20515,1.8842,2.8019,10887.91,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,15,1,"Generate a cat image using cloud service and save it as ""cat.png"".","클라우드로 고양이 사진을 생성하고 ""cat.png""로 저장해줘.",99.092,True,False,"[""gt_mismatch""]",83030,21716,65,21781,2.2062,3.2139,9872.6317,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,16,1,Output the charger's power consumption through the speaker.,충전기의 전력소모량을 스피커로 출력해줘.,100.0,True,True,[],78036,20500,50,20550,1.8952,2.9053,10843.1828,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,17,1,Tell me today's menu using the speaker.,오늘의 메뉴를 스피커로 출력해줘.,100.0,True,True,[],77642,20539,49,20588,1.5021,2.5992,13706.1447,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,18,1,Tell me the lunch menu for Building 301 today through the speaker.,오늘의 301동 점심 메뉴를 스피커로 알려줘.,69.9,False,False,"[""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]",84263,22063,51,22114,2.1601,3.0945,10237.489,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,19,1,"Ask the cloud AI what an LLM is, and output its answer through the speaker.",클라우드 AI한테 llm이 무엇인지 질문하고 답을 스피커로 출력해줘.,98.0117,True,False,"[""gt_mismatch""]",82299,21541,63,21604,2.6524,3.6196,8145.0762,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,20,1,Set the hue of the light to 200 and the saturation to 50.,"조명의 색조를 200, 채도는 50으로 설정해줘.",100.0,True,True,[],78727,20699,53,20752,2.0507,3.1057,10119.4714,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,21,1, Change the light color to yellow.,조명 색을 노란색으로 바꿔줘.,100.0,True,True,[],77320,20352,46,20398,1.5261,2.4507,13366.0966,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,22,1,Lock the safe.,금고를 잠그어줘.,100.0,True,True,[],71291,18910,35,18945,1.4623,2.3811,12955.6179,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,23,1,Close the door.,문을 닫아줘.,100.0,True,True,[],73223,19370,35,19405,1.3281,2.213,14611.0986,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,24,1,Set the pump to normal mode.,펌프를 일반 모드로 설정해줘.,100.0,True,True,[],71467,18966,41,19007,1.8067,2.7634,10520.2856,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,25,1,Stop the robot vacuum cleaner.,로봇 청소기를 멈춰줘.,100.0,True,True,[],77669,20394,51,20445,4.593,5.5299,4451.339,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,26,1,"Play ""music.mp3"" through the speaker.","스피커로 ""music.mp3"" 재생해줘.",100.0,True,True,[],74962,19834,40,19874,5.9403,6.927,3345.6223,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,27,1,Set the speaker volume to maximum.,스피커 볼륨을 최대로 해줘.,100.0,True,True,[],73929,19494,38,19532,3.4135,4.3184,5721.9862,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,28,1,Lower the speaker volume by one.,스피커 볼륨을 하나 낮춰줘.,59.8295,False,False,"[""arg_type"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]",73732,19456,76,19532,1.6402,2.5125,11908.3039,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,29,1,Open the valve.,벨브를 열어줘.,100.0,True,True,[],73643,19500,35,19535,1.914,2.8236,10206.3741,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,30,1,Set the TV channel to 30.,TV 30번 채널 틀어줘.,100.0,True,True,[],81045,21230,41,21271,1.5175,2.4185,14017.1334,0.0,,[],False,,,False,0,False,1,1,0,True
