row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
61,3,"If the audio recorder is recording, stop recording and save as test.mp3; otherwise, start recording.",녹음기가 녹음중이면 녹음을 중지하고 test.mp3로 저장해줘. 녹음중이 아니면 녹음을 시작해줘.,IfAudioRecorderIsRecordingStopRecordingSave,service_list_ver2.0.1.json,"if ((#AudioRecorder).recorderstatus == ""recording"") {

    (#AudioRecorder).audiorecorder_recordstop(""test.mp3"")

} else {

    (#AudioRecorder).audiorecorder_recordstart()

}",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","AudioRecorder, SoundSensor, Camera, ArmRobot, Speaker, Siren, AirQualitySensor, Plug, PressureSensor, Charger",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AudioRecorder"", ""SoundSensor"", ""Camera"", ""ArmRobot"", ""Speaker"", ""Siren"", ""AirQualitySensor"", ""Plug"", ""PressureSensor"", ""Charger""]","[""AudioRecorder"", ""SoundSensor"", ""Camera"", ""ArmRobot"", ""Speaker"", ""Siren"", ""AirQualitySensor"", ""Plug"", ""PressureSensor"", ""Charger""]",21332,3,21335,11.0875,15.8793,1924.239,26.9599,service_retrieval_fallback,10,used,hybrid,10,"[""AudioRecorder"", ""SoundSensor"", ""Camera"", ""ArmRobot"", ""Speaker"", ""Siren"", ""AirQualitySensor"", ""Plug"", ""PressureSensor"", ""Charger""]",
62,3,Stop charging if the voltage is 220V or higher.,"충전 전압이 220볼트 이상이면, 충전을 멈춰줘.",StopChargingIfVoltageIs220VOrHigher,service_list_ver2.0.1.json,"if ((#Charger).charger_voltage >= 220000) {

    (#Charger).switch_off()

}",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","Charger, Plug, ArmRobot, CarbonDioxideSensor, PresenceVitalSensor, ColorControl, Pump, LevelControl, AudioRecorder, PressureSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Charger"", ""Plug"", ""ArmRobot"", ""CarbonDioxideSensor"", ""PresenceVitalSensor"", ""ColorControl"", ""Pump"", ""LevelControl"", ""AudioRecorder"", ""PressureSensor""]","[""Charger"", ""Plug"", ""ArmRobot"", ""CarbonDioxideSensor"", ""PresenceVitalSensor"", ""ColorControl"", ""Pump"", ""LevelControl"", ""AudioRecorder"", ""PressureSensor""]",20092,1,20093,10.0538,14.6684,1998.5478,26.277,service_retrieval_fallback,10,used,hybrid,10,"[""Charger"", ""Plug"", ""ArmRobot"", ""CarbonDioxideSensor"", ""PresenceVitalSensor"", ""ColorControl"", ""Pump"", ""LevelControl"", ""AudioRecorder"", ""PressureSensor""]",
63,3,"If the cloud service is activated, upload test.png file to the cloud.","클라우드 서비스가 활성화되어있으면, test.png 파일을 클라우드에 업로드해줘.",IfCloudServiceIsActivatedUploadTestPngFile,service_list_ver2.0.1.json,"if ((#CloudServiceProvider).cloudserviceprovider_isavailable == true) {

    (#CloudServiceProvider).cloudserviceprovider_uploadfile(""test.png"")

}",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","RainSensor, CloudServiceProvider, MenuProvider, LevelControl, EmailProvider, WeatherProvider, Charger, ColorControl, Button, AirQualitySensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RainSensor"", ""CloudServiceProvider"", ""MenuProvider"", ""LevelControl"", ""EmailProvider"", ""WeatherProvider"", ""Charger"", ""ColorControl"", ""Button"", ""AirQualitySensor""]","[""RainSensor"", ""CloudServiceProvider"", ""MenuProvider"", ""LevelControl"", ""EmailProvider"", ""WeatherProvider"", ""Charger"", ""ColorControl"", ""Button"", ""AirQualitySensor""]",22092,256,22348,27.4298,32.2049,814.7343,27.3795,service_retrieval_fallback,10,used,hybrid,10,"[""RainSensor"", ""CloudServiceProvider"", ""MenuProvider"", ""LevelControl"", ""EmailProvider"", ""WeatherProvider"", ""Charger"", ""ColorControl"", ""Button"", ""AirQualitySensor""]",
64,3,"If the oven is in grill mode, add 4 more minutes.","오븐이 그릴 모드이면, 시간을 4분 더 추가해줘",IfOvenIsInGrillModeAdd4More,service_list_ver2.0.1.json,"if ((#Oven).oven_ovenmode == ""grill"") {

    (#Oven).oven_addmoretime(240)

}",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","Oven, RiceCooker, MenuProvider, ArmRobot, Dishwasher, Siren, Clock, SmokeDetector, AirConditioner, Button",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Oven"", ""RiceCooker"", ""MenuProvider"", ""ArmRobot"", ""Dishwasher"", ""Siren"", ""Clock"", ""SmokeDetector"", ""AirConditioner"", ""Button""]","[""Oven"", ""RiceCooker"", ""MenuProvider"", ""ArmRobot"", ""Dishwasher"", ""Siren"", ""Clock"", ""SmokeDetector"", ""AirConditioner"", ""Button""]",21182,1,21183,10.027,14.8119,2112.596,26.8759,service_retrieval_fallback,10,used,hybrid,10,"[""Oven"", ""RiceCooker"", ""MenuProvider"", ""ArmRobot"", ""Dishwasher"", ""Siren"", ""Clock"", ""SmokeDetector"", ""AirConditioner"", ""Button""]",
65,3,"If the rice cooker is on keep-warm mode, switch it to cooking mode.","밥솥이 보온 모드이면, 조리 모드로 변경해줘.",IfRiceCookerIsOnKeepWarmModeSwitch,service_list_ver2.0.1.json,"if ((#RiceCooker).ricecooker_ricecookermode == ""keepWarm"") {

    (#RiceCooker).ricecooker_setricecookermode(""cooking"")

}",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","RiceCooker, Oven, ArmRobot, AirConditioner, Dishwasher, RobotVacuumCleaner, Switch, TemperatureSensor, Pump, CarbonDioxideSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RiceCooker"", ""Oven"", ""ArmRobot"", ""AirConditioner"", ""Dishwasher"", ""RobotVacuumCleaner"", ""Switch"", ""TemperatureSensor"", ""Pump"", ""CarbonDioxideSensor""]","[""RiceCooker"", ""Oven"", ""ArmRobot"", ""AirConditioner"", ""Dishwasher"", ""RobotVacuumCleaner"", ""Switch"", ""TemperatureSensor"", ""Pump"", ""CarbonDioxideSensor""]",19842,1,19843,9.248,14.0158,2145.6531,26.1369,service_retrieval_fallback,10,used,hybrid,10,"[""RiceCooker"", ""Oven"", ""ArmRobot"", ""AirConditioner"", ""Dishwasher"", ""RobotVacuumCleaner"", ""Switch"", ""TemperatureSensor"", ""Pump"", ""CarbonDioxideSensor""]",
91,4,"When the contact sensor is detected, turn on the light.",접촉 센서가 감지되면 조명을 켜줘.,WhenContactSensorIsDetectedTurnOnLight,service_list_ver2.0.1.json,"wait until ((#ContactSensor).contactsensor_contact == true)

(#Light).switch_on()",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","PresenceSensor, ContactSensor, LightSensor, PresenceVitalSensor, Light, MotionSensor, CarbonDioxideSensor, TemperatureSensor, Button, ColorControl",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""ContactSensor"", ""LightSensor"", ""PresenceVitalSensor"", ""Light"", ""MotionSensor"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""Button"", ""ColorControl""]","[""PresenceSensor"", ""ContactSensor"", ""LightSensor"", ""PresenceVitalSensor"", ""Light"", ""MotionSensor"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""Button"", ""ColorControl""]",19993,1,19994,9.8236,14.6365,2035.3027,26.2164,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""ContactSensor"", ""LightSensor"", ""PresenceVitalSensor"", ""Light"", ""MotionSensor"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""Button"", ""ColorControl""]",
92,4,"When the presence sensor detects someone, turn on the TV.",재실 센서가 감지되면 TV를 켜줘.,WhenPresenceSensorDetectsSomeoneTurnOnTV,service_list_ver2.0.1.json,"wait until ((#PresenceSensor).presencesensor_presence == true)

(#Television).switch_on()",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","PresenceSensor, Television, PresenceVitalSensor, TemperatureSensor, CarbonDioxideSensor, Switch, ContactSensor, MotionSensor, ArmRobot, PressureSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""CarbonDioxideSensor"", ""Switch"", ""ContactSensor"", ""MotionSensor"", ""ArmRobot"", ""PressureSensor""]","[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""CarbonDioxideSensor"", ""Switch"", ""ContactSensor"", ""MotionSensor"", ""ArmRobot"", ""PressureSensor""]",18903,1,18904,8.9811,13.6192,2104.8647,25.6523,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""CarbonDioxideSensor"", ""Switch"", ""ContactSensor"", ""MotionSensor"", ""ArmRobot"", ""PressureSensor""]",
93,4,"When the sound sensor value exceeds 50, stop speaker playback.",소리 센서의 수치가 50보다 커지면 스피커 재생을 멈춰줘.,WhenSoundSensorValueExceeds50StopSpeakerPlayback,service_list_ver2.0.1.json,"wait until ((#SoundSensor).soundsensor_sound > 50)

(#Speaker).speaker_stop()",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","Speaker, SoundSensor, AudioRecorder, Siren, PresenceSensor, PressureSensor, ContactSensor, PresenceVitalSensor, ArmRobot, LeakSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""ContactSensor"", ""PresenceVitalSensor"", ""ArmRobot"", ""LeakSensor""]","[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""ContactSensor"", ""PresenceVitalSensor"", ""ArmRobot"", ""LeakSensor""]",20032,1,20033,9.0581,13.8738,2211.6117,26.1792,service_retrieval_fallback,10,used,hybrid,10,"[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""ContactSensor"", ""PresenceVitalSensor"", ""ArmRobot"", ""LeakSensor""]",
94,4,"When it rains, turn on the dehumidifier.",비가 오면 제습기를 켜줘.,WhenItRainsTurnOnDehumidifier,service_list_ver2.0.1.json,"wait until ((#RainSensor).rainsensor_rain == true)

(#Dehumidifier).switch_on()",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","HumiditySensor, RainSensor, Dehumidifier, Humidifier, WeatherProvider, ArmRobot, Dishwasher, AirConditioner, Pump, LaundryDryer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""HumiditySensor"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""Pump"", ""LaundryDryer""]","[""HumiditySensor"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""Pump"", ""LaundryDryer""]",19956,3,19959,9.5829,14.3777,2082.7724,26.201,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""Pump"", ""LaundryDryer""]",
95,4,"When the brightness falls below 100 lux, turn on the light.",밝기가 100 럭스 미만이 되면 조명을 켜줘.,WhenBrightnessFallsBelow100LuxTurnOn,service_list_ver2.0.1.json,"wait until ((#LightSensor).lightsensor_brightness < 100)

(#Light).switch_on()",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","LightSensor, Light, ColorControl, DimmerSwitch, ArmRobot, Switch, Plug, Charger, SmokeDetector, Television",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""LightSensor"", ""Light"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""Plug"", ""Charger"", ""SmokeDetector"", ""Television""]","[""LightSensor"", ""Light"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""Plug"", ""Charger"", ""SmokeDetector"", ""Television""]",20933,1,20934,10.1667,14.9492,2059.0752,26.7334,service_retrieval_fallback,10,used,hybrid,10,"[""LightSensor"", ""Light"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""Plug"", ""Charger"", ""SmokeDetector"", ""Television""]",
121,5,Switch the TV to channel 7 and switch to channel 11 after 1 hour.,TV 채널을 7번으로 바꾸고 1시간 뒤에 11번으로 바꿔줘.,SwitchTVToChannel7SwitchToChannel,service_list_ver2.0.1.json,"(#Television).television_setchannel(7)

delay(1 HOUR)

(#Television).television_setchannel(11)",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","Television, Switch, TapDialSwitch, LevelControl, Clock, ArmRobot, DimmerSwitch, Oven, Speaker, Dishwasher",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Television"", ""Switch"", ""TapDialSwitch"", ""LevelControl"", ""Clock"", ""ArmRobot"", ""DimmerSwitch"", ""Oven"", ""Speaker"", ""Dishwasher""]","[""Television"", ""Switch"", ""TapDialSwitch"", ""LevelControl"", ""Clock"", ""ArmRobot"", ""DimmerSwitch"", ""Oven"", ""Speaker"", ""Dishwasher""]",22936,1,22937,12.4189,17.2892,1846.943,27.5449,service_retrieval_fallback,10,used,hybrid,10,"[""Television"", ""Switch"", ""TapDialSwitch"", ""LevelControl"", ""Clock"", ""ArmRobot"", ""DimmerSwitch"", ""Oven"", ""Speaker"", ""Dishwasher""]",
122,5,Set the air conditioner to cool mode and switch to auto mode after 30 minutes.,에어컨을 냉방 모드로 설정하고 30분 뒤에 자동 모드로 설정해줘.,SetAirConditionerToCoolModeSwitchTo,service_list_ver2.0.1.json,"(#AirConditioner).airconditioner_setairconditionermode(""cool"")

delay(30 MIN)

(#AirConditioner).airconditioner_setairconditionermode(""auto"")",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","AirConditioner, AirPurifier, ArmRobot, AirQualitySensor, Dishwasher, Oven, LaundryDryer, Dehumidifier, TemperatureSensor, RobotVacuumCleaner",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirConditioner"", ""AirPurifier"", ""ArmRobot"", ""AirQualitySensor"", ""Dishwasher"", ""Oven"", ""LaundryDryer"", ""Dehumidifier"", ""TemperatureSensor"", ""RobotVacuumCleaner""]","[""AirConditioner"", ""AirPurifier"", ""ArmRobot"", ""AirQualitySensor"", ""Dishwasher"", ""Oven"", ""LaundryDryer"", ""Dehumidifier"", ""TemperatureSensor"", ""RobotVacuumCleaner""]",20705,1,20706,10.9088,15.5833,1898.1006,26.6051,service_retrieval_fallback,10,used,hybrid,10,"[""AirConditioner"", ""AirPurifier"", ""ArmRobot"", ""AirQualitySensor"", ""Dishwasher"", ""Oven"", ""LaundryDryer"", ""Dehumidifier"", ""TemperatureSensor"", ""RobotVacuumCleaner""]",
123,5,Set the air purifier to auto mode and switch to sleep mode after 2 hours.,공기청정기를 자동 모드로 설정하고 2시간 뒤에 수면 모드로 설정해줘.,SetAirPurifierToAutoModeSwitchTo,service_list_ver2.0.1.json,"(#AirPurifier).airpurifier_setairpurifiermode(""auto"")

delay(2 HOUR)

(#AirPurifier).airpurifier_setairpurifiermode(""sleep"")",,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]","AirPurifier, AirConditioner, Dishwasher, AirQualitySensor, RobotVacuumCleaner, LaundryDryer, ArmRobot, Dehumidifier, Pump, Humidifier",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Pump"", ""Humidifier""]","[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Pump"", ""Humidifier""]",20444,1,20445,10.6009,15.429,1928.6098,26.4731,service_retrieval_fallback,10,used,hybrid,10,"[""AirPurifier"", ""AirConditioner"", ""Dishwasher"", ""AirQualitySensor"", ""RobotVacuumCleaner"", ""LaundryDryer"", ""ArmRobot"", ""Dehumidifier"", ""Pump"", ""Humidifier""]",
