index,category,command_kor,command_eng,gt_raw,connected_devices,gt,row_no,profile,genome_id,genome_seed,run_id,candidate_count,candidates,candidate_metadata,prompt_log_paths,generation_status,generation_total_pipeline_sec,llm_mode,llm_model,prompt_render_mode,prompt_assets_dir,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_device,service_list_retrieval_categories,service_list_retrieval_scores,service_list_retrieval_fallback_reason,generation_call_count,generation_error_count,generation_error_type,generation_error_types,generation_oom_flag,generation_prompt_chars_total,generation_prompt_tokens_total,generation_completion_tokens_total,generation_total_tokens_total,generation_llm_latency_sec,generation_peak_vram_gb
11,1,외부 습도를 스피커로 말해줘.,Tell me the outdoor humidity through the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nhum = (#WeatherProvider).HumidityWeather\n\n(#Speaker).Speak(\""외부 습도는 \"" + hum + \""%입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nhum = (#WeatherProvider).weatherprovider_humidityweather\n\n(#Speaker).speaker_speak(\""외부 습도는 \"" + hum + \""%입니다\"")""}",11,version0_15_update20260413,gen-example-version0-15__gpt41_mini,12345,suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15,1,"[""{\""name\"":\""AnnounceOutdoorHumidity\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""hum = (#WeatherProvider).weatherprovider_humidityweather\\n(#Speaker).speaker_speak(hum)\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 104744, ""prompt_tokens"": 27341, ""completion_tokens"": 50, ""total_tokens"": 27391, ""latency_sec"": 1.8995, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""24"", ""service_list_function_count"": ""20""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15/row_011_cand_1.json""]",ok,2.8949,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""HumiditySensor"", ""Speaker"", ""Door"", ""WeatherProvider"", ""Humidifier"", ""AirQualitySensor"", ""ArmRobot"", ""SoundSensor"", ""AudioRecorder"", ""Dehumidifier""]","[2.481204, 2.480204, 2.479204, 0.930862, 0.59872, 0.880972, 1.478204, 0.567088, 0.566379, 0.562846]",,1,0,,[],False,104744,27341,50,27391,1.8995,0.0
12,1,오늘의 날씨를 스피커로 출력해줘.,Output today's weather through the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nweather = (#WeatherProvider).Weather\n\n(#Speaker).Speak(\""오늘 날씨는 \"" + weather + \""입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nweather = (#WeatherProvider).weatherprovider_weather\n\n(#Speaker).speaker_speak(\""오늘 날씨는 \"" + weather + \""입니다\"")""}",12,version0_15_update20260413,gen-example-version0-15__gpt41_mini,12345,suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15,1,"[""{\""name\"":\""AnnounceTodayWeather\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""weather = (#WeatherProvider).weatherprovider_weather\\n(#Speaker).speaker_speak(\\\""현재 날씨는 \\\"" + weather + \\\""입니다\\\"")\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 103979, ""prompt_tokens"": 27149, ""completion_tokens"": 58, ""total_tokens"": 27207, ""latency_sec"": 4.9882, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""21"", ""service_list_function_count"": ""23""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15/row_012_cand_1.json""]",ok,5.9481,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Speaker"", ""WeatherProvider"", ""ArmRobot"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""MenuProvider"", ""Television"", ""AirConditioner"", ""RainSensor""]","[2.460678, 1.391823, 1.459678, 0.562485, 0.557858, 0.550864, 1.148223, 0.537342, 0.534324, 0.534036]",,1,0,,[],False,103979,27149,58,27207,4.9882,0.0
13,1,미세먼지 농도를 스피커로 알려줘.,Announce the fine dust level through the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\ndust = (#AirQualitySensor).DustLevel\n\n(#Speaker).Speak(\""미세먼지 농도는 \"" + dust + \""입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\ndust = (#AirQualitySensor).airqualitysensor_dustlevel\n\n(#Speaker).speaker_speak(\""미세먼지 농도는 \"" + dust + \""입니다\"")""}",13,version0_15_update20260413,gen-example-version0-15__gpt41_mini,12345,suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15,1,"[""{\""name\"":\""AnnounceFineDustLevel\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""finedust = (#AirQualitySensor).airqualitysensor_finedustlevel\\n(#Speaker).speaker_speak(finedust)\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 102885, ""prompt_tokens"": 26859, ""completion_tokens"": 57, ""total_tokens"": 26916, ""latency_sec"": 2.3988, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""23"", ""service_list_function_count"": ""16""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15/row_013_cand_1.json""]",ok,3.3464,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Speaker"", ""AirQualitySensor"", ""SmokeDetector"", ""AirPurifier"", ""SoundSensor"", ""WeatherProvider"", ""Siren"", ""AudioRecorder"", ""CarbonDioxideSensor"", ""RobotVacuumCleaner""]","[3.335044, 2.334044, 0.59489, 0.58854, 0.581698, 0.562509, 0.561495, 0.560284, 0.55853, 0.550886]",,1,0,,[],False,102885,26859,57,26916,2.3988,0.0
14,1,외부 미세먼지 농도를 스피커로 알려줘.,Announce the outdoor fine dust level using the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\ndust = (#WeatherProvider).Pm10Weather\n\n(#Speaker).Speak(\""외부 미세먼지 농도는 \"" + dust + \""입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\ndust = (#WeatherProvider).weatherprovider_pm10weather\n\n(#Speaker).speaker_speak(\""외부 미세먼지 농도는 \"" + dust + \""입니다\"")""}",14,version0_15_update20260413,gen-example-version0-15__gpt41_mini,12345,suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15,1,"[""{\""name\"":\""AnnounceOutdoorFineDustLevel\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""pm10 = (#WeatherProvider).weatherprovider_pm10weather\\n(#Speaker).speaker_speak(pm10)\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 102712, ""prompt_tokens"": 26836, ""completion_tokens"": 53, ""total_tokens"": 26889, ""latency_sec"": 1.7728, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""23"", ""service_list_function_count"": ""17""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15/row_014_cand_1.json""]",ok,2.7089,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""WeatherProvider"", ""Speaker"", ""Door"", ""AirQualitySensor"", ""SmokeDetector"", ""AirPurifier"", ""SoundSensor"", ""CarbonDioxideSensor"", ""Siren"", ""AudioRecorder""]","[3.32717, 3.32617, 3.32517, 2.32417, 0.578003, 0.575644, 0.569216, 0.553013, 0.552076, 0.548599]",,1,0,,[],False,102712,26836,53,26889,1.7728,0.0
15,1,"클라우드로 고양이 사진을 생성하고 ""cat.png""로 저장해줘.","Generate a cat image using cloud service and save it as ""cat.png"".","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nimg = (#CloudServiceProvider).GenerateImage(\""Generate a cat image\"")\n\n(#CloudServiceProvider).SaveToFile(img, \""cat.png\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nimg = (#CloudServiceProvider).cloudserviceprovider_generateimage(\""Generate a cat image\"")\n\n(#CloudServiceProvider).cloudserviceprovider_savetofile(img, \""cat.png\"")""}",15,version0_15_update20260413,gen-example-version0-15__gpt41_mini,12345,suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15,1,"[""{\""name\"":\""GenerateAndSaveCatImage\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""image = (#CloudServiceProvider).cloudserviceprovider_generateimage(\\\""cat\\\"")\\n(#CloudServiceProvider).cloudserviceprovider_savetofile(image, \\\""cat.png\\\"")\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 105865, ""prompt_tokens"": 27503, ""completion_tokens"": 65, ""total_tokens"": 27568, ""latency_sec"": 1.6909, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""21"", ""service_list_function_count"": ""25""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15/row_015_cand_1.json""]",ok,2.671,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Camera"", ""CloudServiceProvider"", ""Button"", ""ArmRobot"", ""ColorControl"", ""CarbonDioxideSensor"", ""Charger"", ""RobotVacuumCleaner"", ""Television"", ""FaceRecognizer""]","[3.392698, 2.391698, 0.572419, 1.499696, 0.547049, 0.534247, 0.528363, 0.528094, 0.527531, 0.524648]",,1,0,,[],False,105865,27503,65,27568,1.6909,0.0
16,1,충전기의 전력소모량을 스피커로 출력해줘.,Output the charger's power consumption through the speaker.,"{""name"": """",
""cron"": """", 
""period"": 0, 
""script"": ""\npower = (#Charger).Power\n\n(#Speaker).Speak(\""전력소모량은 \"" + power + \""입니다\"")""}",,"{""name"": """",
""cron"": """", 
""period"": 0, 
""script"": ""\npower = (#Charger).charger_power\n\n(#Speaker).speaker_speak(\""전력소모량은 \"" + power + \""입니다\"")""}",16,version0_15_update20260413,gen-example-version0-15__gpt41_mini,12345,suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15,1,"[""{\""name\"":\""ReportChargerPowerConsumption\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""power = (#Charger).charger_power\\n(#Speaker).speaker_speak(power)\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 102465, ""prompt_tokens"": 26706, ""completion_tokens"": 47, ""total_tokens"": 26753, ""latency_sec"": 4.1457, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""24"", ""service_list_function_count"": ""16""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15/row_016_cand_1.json""]",ok,5.1357,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Speaker"", ""Charger"", ""Plug"", ""ArmRobot"", ""SoundSensor"", ""AudioRecorder"", ""Pump"", ""PresenceVitalSensor"", ""CarbonDioxideSensor"", ""ContactSensor""]","[2.739547, 1.738547, 1.088286, 1.500235, 0.582872, 0.577233, 0.571823, 1.133654, 0.555077, 0.554645]",,1,0,,[],False,102465,26706,47,26753,4.1457,0.0
17,1,오늘의 메뉴를 스피커로 출력해줘.,Tell me today's menu using the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nmenu = (#MenuProvider).TodayMenu\n\n(#Speaker).Speak(\""오늘의 메뉴는 \"" + menu + \""입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nmenu = (#MenuProvider).menuprovider_todaymenu\n\n(#Speaker).speaker_speak(\""오늘의 메뉴는 \"" + menu + \""입니다\"")""}",17,version0_15_update20260413,gen-example-version0-15__gpt41_mini,12345,suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15,1,"[""{\""name\"":\""AnnounceTodayMenu\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""menu := (#MenuProvider).menuprovider_todaymenu\\n(#Speaker).speaker_speak(menu)\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 104029, ""prompt_tokens"": 27234, ""completion_tokens"": 49, ""total_tokens"": 27283, ""latency_sec"": 1.8083, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""14"", ""service_list_function_count"": ""28""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15/row_017_cand_1.json""]",ok,2.9734,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Speaker"", ""MenuProvider"", ""ArmRobot"", ""Oven"", ""SoundSensor"", ""Siren"", ""AudioRecorder"", ""Television"", ""RiceCooker"", ""EmailProvider""]","[3.059596, 2.058596, 1.496696, 0.571351, 0.570949, 0.567019, 0.560705, 0.556701, 0.546653, 0.545035]",,1,0,,[],False,104029,27234,49,27283,1.8083,0.0
18,1,오늘의 301동 점심 메뉴를 스피커로 알려줘.,Tell me the lunch menu for Building 301 today through the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nmenu = (#MenuProvider).GetMenu(\""오늘 301동식당 점심\"")\n\n(#Speaker).Speak(\""오늘의 메뉴는 \"" + menu + \""입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nmenu = (#MenuProvider).menuprovider_getmenu(\""오늘 301동식당 점심\"")\n\n(#Speaker).speaker_speak(\""오늘의 메뉴는 \"" + menu + \""입니다\"")""}",18,version0_15_update20260413,gen-example-version0-15__gpt41_mini,12345,suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15,1,"[""{\""name\"":\""Announce301BuildingLunchMenuToday\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""menu = (#MenuProvider).menuprovider_getmenu(\\\""오늘 301동 점심\\\"")\\n(#Speaker).speaker_speak(menu)\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 104330, ""prompt_tokens"": 27343, ""completion_tokens"": 61, ""total_tokens"": 27404, ""latency_sec"": 4.8676, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""18"", ""service_list_function_count"": ""26""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15/row_018_cand_1.json""]",ok,5.8344,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Speaker"", ""MenuProvider"", ""ArmRobot"", ""Television"", ""Oven"", ""SoundSensor"", ""Siren"", ""RiceCooker"", ""AudioRecorder"", ""Charger""]","[3.00018, 1.99918, 1.509973, 0.553574, 0.547808, 0.542697, 0.542056, 0.54195, 0.538749, 0.537445]",,1,0,,[],False,104330,27343,61,27404,4.8676,0.0
19,1,클라우드 AI한테 llm이 무엇인지 질문하고 답을 스피커로 출력해줘.,"Ask the cloud AI what an LLM is, and output its answer through the speaker.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nanswer = (#CloudServiceProvider).ChatWithAI(\""What is LLM?\"")\n\n(#Speaker).Speak(answer)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nanswer = (#CloudServiceProvider).cloudserviceprovider_chatwithai(\""What is LLM?\"")\n\n(#Speaker).speaker_speak(answer)""}",19,version0_15_update20260413,gen-example-version0-15__gpt41_mini,12345,suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15,1,"[""{\""name\"":\""AskLLMAndSpeakAnswer\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""question = \\\""llm이 무엇인지\\\""\\nanswer = (#CloudServiceProvider).cloudserviceprovider_chatwithai(question)\\n(#Speaker).speaker_speak(answer)\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 109632, ""prompt_tokens"": 28529, ""completion_tokens"": 65, ""total_tokens"": 28594, ""latency_sec"": 2.0317, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""28"", ""service_list_function_count"": ""27""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15/row_019_cand_1.json""]",ok,3.0146,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Speaker"", ""Door"", ""CloudServiceProvider"", ""ArmRobot"", ""LevelControl"", ""MenuProvider"", ""RobotVacuumCleaner"", ""AirPurifier"", ""AirQualitySensor"", ""Plug""]","[2.542746, 2.541746, 1.427573, 1.540746, 0.591196, 0.555175, 0.552641, 0.544627, 0.544283, 0.537134]",,1,0,,[],False,109632,28529,65,28594,2.0317,0.0
20,1,"조명의 색조를 200, 채도는 50으로 설정해줘.",Set the hue of the light to 200 and the saturation to 50.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Light).MoveToHueAndSaturation(200, 50)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Light).light_movetohueandsaturation(200, 50)""}",20,version0_15_update20260413,gen-example-version0-15__gpt41_mini,12345,suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15,1,"[""{\""name\"":\""SetLightHueAndSaturation\"",\""cron\"":\""\"",\""period\"":0,\""code\"":\""(#Light).light_movetohueandsaturation(200, 50)\""}""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 103136, ""prompt_tokens"": 26928, ""completion_tokens"": 47, ""total_tokens"": 26975, ""latency_sec"": 2.5608, ""peak_vram_gb"": 0.0, ""load_sec"": 0.0, ""generate_sec"": 0.0, ""prompt_prep_sec"": 0.0, ""decode_sec"": 0.0, ""worker_pid"": 0, ""error_type"": """", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""27"", ""service_list_function_count"": ""13""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gpt41_mini_gen-example-version0-15_gpt41_mini_15/row_020_cand_1.json""]",ok,3.5192,openai,gpt-4.1-mini,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Light"", ""ColorControl"", ""LightSensor"", ""DimmerSwitch"", ""Charger"", ""Television"", ""LevelControl"", ""Plug"", ""CarbonDioxideSensor"", ""Dishwasher""]","[3.119625, 0.865382, 1.044816, 0.546983, 0.533504, 0.693403, 1.26248, 0.516477, 0.515784, 0.692719]",,1,0,,[],False,103136,26928,47,26975,2.5608,0.0
