index,category,command_kor,command_eng,gt_raw,connected_devices,gt,row_no,profile,genome_id,genome_seed,run_id,candidate_count,candidates,candidate_metadata,prompt_log_paths,generation_status,generation_total_pipeline_sec,llm_mode,llm_model,prompt_render_mode,prompt_assets_dir,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_device,service_list_retrieval_categories,service_list_retrieval_scores,service_list_retrieval_fallback_reason,generation_call_count,generation_error_count,generation_error_type,generation_error_types,generation_oom_flag,generation_prompt_chars_total,generation_prompt_tokens_total,generation_completion_tokens_total,generation_total_tokens_total,generation_llm_latency_sec,generation_peak_vram_gb
1,3,녹음기가 녹음중이면 녹음을 중지하고 test.mp3로 저장해줘. 녹음중이 아니면 녹음을 시작해줘.,"If the audio recorder is recording, stop recording and save as test.mp3; otherwise, start recording.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#AudioRecorder).RecorderStatus == \""recording\"") {\n\n    (#AudioRecorder).RecordStop(\""test.mp3\"")\n\n} else {\n\n    (#AudioRecorder).RecordStart()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#AudioRecorder).recorderstatus == \""recording\"") {\n\n    (#AudioRecorder).audiorecorder_recordstop(\""test.mp3\"")\n\n} else {\n\n    (#AudioRecorder).audiorecorder_recordstart()\n\n}""}",61,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 105467, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""27"", ""service_list_function_count"": ""20""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_061_cand_1.json""]",partial_error,6.9577,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""AudioRecorder"", ""SoundSensor"", ""Camera"", ""ArmRobot"", ""Speaker"", ""Siren"", ""AirQualitySensor"", ""Plug"", ""PressureSensor"", ""Charger""]","[2.354881, 0.617763, 1.22242, 1.527886, 0.868287, 0.578326, 0.563745, 0.560821, 0.560787, 0.555611]",,1,1,worker_crash,"[""worker_crash""]",False,105467,0,0,0,0.0,0.0
2,3,"충전 전압이 220볼트 이상이면, 충전을 멈춰줘.",Stop charging if the voltage is 220V or higher.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).Voltage >= 220000) {\n\n    (#Charger).Off()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).charger_voltage >= 220000) {\n\n    (#Charger).switch_off()\n\n}""}",62,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 101551, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""25"", ""service_list_function_count"": ""9""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_062_cand_1.json""]",partial_error,6.886,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Charger"", ""Plug"", ""ArmRobot"", ""CarbonDioxideSensor"", ""PresenceVitalSensor"", ""ColorControl"", ""Pump"", ""LevelControl"", ""AudioRecorder"", ""PressureSensor""]","[1.758379, 1.110057, 1.520839, 0.584953, 1.027442, 0.556913, 0.554427, 0.550853, 0.850033, 0.544849]",,1,1,worker_crash,"[""worker_crash""]",False,101551,0,0,0,0.0,0.0
3,3,"클라우드 서비스가 활성화되어있으면, test.png 파일을 클라우드에 업로드해줘.","If the cloud service is activated, upload test.png file to the cloud.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#CloudServiceProvider).IsAvailable == true) {\n\n    (#CloudServiceProvider).UploadFile(\""test.png\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#CloudServiceProvider).cloudserviceprovider_isavailable == true) {\n\n    (#CloudServiceProvider).cloudserviceprovider_uploadfile(\""test.png\"")\n\n}""}",63,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 108084, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""31"", ""service_list_function_count"": ""15""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_063_cand_1.json""]",partial_error,6.7318,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""RainSensor"", ""CloudServiceProvider"", ""MenuProvider"", ""LevelControl"", ""EmailProvider"", ""WeatherProvider"", ""Charger"", ""ColorControl"", ""Button"", ""AirQualitySensor""]","[4.102091, 3.101091, 0.562958, 0.925849, 0.951054, 0.549802, 0.548828, 0.537651, 0.53712, 0.531098]",,1,1,worker_crash,"[""worker_crash""]",False,108084,0,0,0,0.0,0.0
4,3,"오븐이 그릴 모드이면, 시간을 4분 더 추가해줘","If the oven is in grill mode, add 4 more minutes.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Oven).OvenMode == \""grill\"") {\n\n    (#Oven).AddMoreTime(240)\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Oven).oven_ovenmode == \""grill\"") {\n\n    (#Oven).oven_addmoretime(240)\n\n}""}",64,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 104169, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""25"", ""service_list_function_count"": ""15""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_064_cand_1.json""]",partial_error,6.7924,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Oven"", ""RiceCooker"", ""MenuProvider"", ""ArmRobot"", ""Dishwasher"", ""Siren"", ""Clock"", ""SmokeDetector"", ""AirConditioner"", ""Button""]","[2.46199, 1.567797, 0.58603, 1.484787, 0.809846, 0.796441, 0.783808, 0.530632, 0.762115, 0.528831]",,1,1,worker_crash,"[""worker_crash""]",False,104169,0,0,0,0.0,0.0
5,3,"밥솥이 보온 모드이면, 조리 모드로 변경해줘.","If the rice cooker is on keep-warm mode, switch it to cooking mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#RiceCooker).RiceCookerMode == \""keepWarm\"") {\n\n    (#RiceCooker).SetRiceCookerMode(\""cooking\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#RiceCooker).ricecooker_ricecookermode == \""keepWarm\"") {\n\n    (#RiceCooker).ricecooker_setricecookermode(\""cooking\"")\n\n}""}",65,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 100651, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""12"", ""service_list_function_count"": ""17""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_065_cand_1.json""]",partial_error,6.8385,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""RiceCooker"", ""Oven"", ""ArmRobot"", ""AirConditioner"", ""Dishwasher"", ""RobotVacuumCleaner"", ""Switch"", ""TemperatureSensor"", ""Pump"", ""CarbonDioxideSensor""]","[2.939472, 1.574087, 1.531316, 1.057112, 1.115784, 1.106934, 1.612627, 0.554474, 1.084873, 0.552]",,1,1,worker_crash,"[""worker_crash""]",False,100651,0,0,0,0.0,0.0
1,4,접촉 센서가 감지되면 조명을 켜줘.,"When the contact sensor is detected, turn on the light.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#ContactSensor).Contact == true)\n\n(#Light).On()""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#ContactSensor).contactsensor_contact == true)\n\n(#Light).switch_on()""}",91,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 101251, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""23"", ""service_list_function_count"": ""8""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_091_cand_1.json""]",partial_error,6.7706,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""PresenceSensor"", ""ContactSensor"", ""LightSensor"", ""PresenceVitalSensor"", ""Light"", ""MotionSensor"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""Button"", ""ColorControl""]","[2.809329, 1.578257, 1.289481, 1.808329, 0.827733, 0.779585, 0.763226, 0.771123, 0.596495, 0.58871]",,1,1,worker_crash,"[""worker_crash""]",False,101251,0,0,0,0.0,0.0
2,4,재실 센서가 감지되면 TV를 켜줘.,"When the presence sensor detects someone, turn on the TV.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#PresenceSensor).Presence == true)\n\n(#Television).On()""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#PresenceSensor).presencesensor_presence == true)\n\n(#Television).switch_on()""}",92,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 97831, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""17"", ""service_list_function_count"": ""9""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_092_cand_1.json""]",partial_error,6.8275,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""CarbonDioxideSensor"", ""Switch"", ""ContactSensor"", ""MotionSensor"", ""ArmRobot"", ""PressureSensor""]","[2.80251, 0.71228, 1.80151, 0.778406, 0.757932, 1.132761, 0.764976, 0.763217, 1.491326, 0.749369]",,1,1,worker_crash,"[""worker_crash""]",False,97831,0,0,0,0.0,0.0
3,4,소리 센서의 수치가 50보다 커지면 스피커 재생을 멈춰줘.,"When the sound sensor value exceeds 50, stop speaker playback.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#SoundSensor).Sound > 50)\n\n(#Speaker).Stop()""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#SoundSensor).soundsensor_sound > 50)\n\n(#Speaker).speaker_stop()""}",93,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 101469, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""19"", ""service_list_function_count"": ""16""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_093_cand_1.json""]",partial_error,6.6775,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""ContactSensor"", ""PresenceVitalSensor"", ""ArmRobot"", ""LeakSensor""]","[2.854364, 1.607103, 0.973676, 0.645678, 0.80732, 0.789206, 0.76193, 1.016588, 1.486968, 0.746418]",,1,1,worker_crash,"[""worker_crash""]",False,101469,0,0,0,0.0,0.0
4,4,비가 오면 제습기를 켜줘.,"When it rains, turn on the dehumidifier.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#RainSensor).Rain == true)\n\n(#Dehumidifier).On()""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#RainSensor).rainsensor_rain == true)\n\n(#Dehumidifier).switch_on()""}",94,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 101129, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""18"", ""service_list_function_count"": ""12""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_094_cand_1.json""]",partial_error,6.8302,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""HumiditySensor"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""Pump"", ""LaundryDryer""]","[2.504671, 2.503671, 1.464899, 0.669429, 0.616438, 1.502671, 0.597476, 0.58367, 0.582613, 0.580754]",,1,1,worker_crash,"[""worker_crash""]",False,101129,0,0,0,0.0,0.0
5,4,밝기가 100 럭스 미만이 되면 조명을 켜줘.,"When the brightness falls below 100 lux, turn on the light.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#LightSensor).Brightness < 100)\n\n(#Light).On()""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#LightSensor).lightsensor_brightness < 100)\n\n(#Light).switch_on()""}",95,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 104103, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""26"", ""service_list_function_count"": ""17""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_095_cand_1.json""]",partial_error,6.8903,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""LightSensor"", ""Light"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""Plug"", ""Charger"", ""SmokeDetector"", ""Television""]","[2.620231, 1.269191, 0.605099, 0.571469, 1.442121, 1.07263, 0.541945, 0.539973, 0.536351, 0.520109]",,1,1,worker_crash,"[""worker_crash""]",False,104103,0,0,0,0.0,0.0
1,5,TV 채널을 7번으로 바꾸고 1시간 뒤에 11번으로 바꿔줘.,Switch the TV to channel 7 and switch to channel 11 after 1 hour.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Television).SetChannel(7)\n\ndelay(1 HOUR)\n\n(#Television).SetChannel(11)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Television).television_setchannel(7)\n\ndelay(1 HOUR)\n\n(#Television).television_setchannel(11)""}",121,version0_15_update20260413,gen-example-version0-15__gemma2_9b_it,12345,suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""direct"", ""prompt_chars"": 109619, ""error"": ""System role not supported"", ""error_type"": ""worker_crash"", ""oom_flag"": false, ""block_manifest"": [{""id"": ""legacy_v13_monolith"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""metadata"": {""role"": ""generate"", ""prompt_render_mode"": ""legacy_v13_monolith"", ""prompt_assets_dir"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13"", ""component_files"": ""{\""grammar\"": \""grammar_ver1.5.10.md\"", \""service_prompt\"": \""service_prompt_10.md\"", \""tempo\"": \""tempo_prompt_9.md\"", \""caution\"": \""caution_prompt_8.md\"", \""response_prompt\"": \""response_prompt_baseline_cot.md\""}"", ""service_list_value_count"": ""33"", ""service_list_function_count"": ""24""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_gemma2_9b_it_gen-example-version0-15_gemma2_9b_it_15/row_121_cand_1.json""]",partial_error,6.8568,worker,google/gemma-2-9b-it,legacy_v13_monolith,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,service_retrieval_fallback,10,used,hybrid,10,cpu,"[""Television"", ""Switch"", ""TapDialSwitch"", ""LevelControl"", ""Clock"", ""ArmRobot"", ""DimmerSwitch"", ""Oven"", ""Speaker"", ""Dishwasher""]","[2.242421, 1.60183, 1.636273, 1.283592, 0.945614, 1.463611, 1.542567, 0.534967, 0.530454, 0.529528]",,1,1,worker_crash,"[""worker_crash""]",False,109619,0,0,0,0.0,0.0
