row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
108,4,"When a smoke is detected in the kitchen, close the kitchen valve.",주방에 연기가 감지되면 주방 벨브를 잠궈줘.,WhenSmokeIsDetectedInKitchenClose,service_list_ver2.0.1.json,"wait until ((#Kitchen #SmokeDetector).smokedetector_smoke == true)

(#Kitchen #Valve).valve_close()","wait until ((#SmokeDetector #Kitchen).smokedetector_smoke == true)
(#Valve #Kitchen).valve_close()",69.9,False,strict,False,0.923404,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""SmokeDetector"", ""Valve""]","[""SmokeDetector"", ""Valve""]",16510,57,16567,1.9869,1.9937,8338.1147,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
109,4,"When the fine dust level in the study reaches 30 or higher, turn on the study air purifier.",서재 미세먼지 농도가 30 이상이 되면 서재 공기청정기를 켜줘.,WhenFineDustLevelInStudyReaches30,service_list_ver2.0.1.json,"wait until ((#Study #AirQualitySensor).airqualitysensor_finedustlevel >= 30)

(#Study #AirPurifier).switch_on()","wait until ((#AirQualitySensor #study).airqualitysensor_finedustlevel >= 30)
(#AirPurifier #study).airpurifier_setairpurifiermode(""auto"")",69.9,False,strict,False,0.748849,0.5,0.5,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 3 connected-device category group(s) were injected.",0,"[""AirQualitySensor"", ""AirPurifier"", ""Switch""]","[""AirQualitySensor"", ""AirPurifier"", ""Switch""]",17525,73,17598,2.6258,2.6345,6701.9575,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
110,4,"When a water leak is detected in the basement, sound the main siren in emergency mode.",지하에 누수가 감지되면 메인 사이렌을 비상모드로 울려줘.,WhenWaterLeakIsDetectedInBasementSound,service_list_ver2.0.1.json,"wait until ((#Basement #LeakSensor).leaksensor_leakage == true)

(#Main #Siren).siren_setsirenmode(""emergency"")","wait until ((#LeakSensor).leaksensor_leakage == true)
(#Siren).siren_setsirenmode(""emergency"")",69.9,False,strict,False,0.963265,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""LeakSensor"", ""Siren""]","[""LeakSensor"", ""Siren""]",16510,62,16572,2.6126,2.6197,6343.1065,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
111,4,"When the terrace illuminance falls below 50, turn on the terrace light.",테라스 조도가 50 미만이 되면 테라스 조명을 켜줘.,WhenTerraceIlluminanceFallsBelow50TurnOn,service_list_ver2.0.1.json,"wait until ((#Terrace #LightSensor).lightsensor_brightness < 50)

(#Terrace #Light).switch_on()","wait until ((#LightSensor #terrace).lightsensor_brightness < 50)
(#Light #terrace).switch_on()",69.9,False,strict,False,0.915,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 3 connected-device category group(s) were injected.",0,"[""LightSensor"", ""Light"", ""Switch""]","[""LightSensor"", ""Light"", ""Switch""]",18196,63,18259,1.8824,1.8909,9699.8513,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
112,4,"When the garage door is opened, take a picture with the garage camera.",차고 문이 열리면 차고 카메라로 사진을 찍어줘.,WhenGarageDoorIsOpenedTakePictureWith,service_list_ver2.0.1.json,"wait until ((#Garage #Door).door_doorstate == ""open"")

(#Garage #Camera).camera_captureimage()","wait until ((#Door).door_doorstate == ""open"")
(#Camera).camera_captureimage()",69.9,False,strict,False,0.955556,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""Door"", ""Camera""]","[""Door"", ""Camera""]",17153,55,17208,2.9928,3.0004,5749.7995,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
113,4,"When the baby room sound exceeds 40 dB, output ""Noise detected in the baby room"" through the living room speaker.",아기방 소리가 40dB보다 커지면 거실 스피커로 아기방에 소음이 감지되었다고 말해줘.,WhenBabyRoomSoundExceeds40DBOutputNoise,service_list_ver2.0.1.json,"wait until ((#BabyRoom #SoundSensor).soundsensor_sound > 40)

(#LivingRoom #Speaker).speaker_speak(""아기방에 소음이 감지되었습니다."")","wait until ((#SoundSensor).soundsensor_sound > 40)
(#Speaker).speaker_speak(""Noise detected in the baby room"")",69.9,False,strict,False,0.865,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""SoundSensor"", ""Speaker""]","[""SoundSensor"", ""Speaker""]",17301,60,17361,1.911,1.9185,9084.7724,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
114,4,"When the laundry room dryer's spin speed drops to 5 or below, announce through the living room speaker that the laundry is done.",세탁실 건조기 회전 속도가 5 이하가 되면 거실 스피커로 세탁이 끝났다고 알려줘.,WhenLaundryRoomDryerSSpinSpeedDropsTo,service_list_ver2.0.1.json,"wait until ((#LaundryRoom #LaundryDryer).laundrydryer_spinspeed <= 5)

(#LivingRoom #Speaker).speaker_speak(""세탁이 완료되었습니다."")","triggered := false
spinSpeed = (#LaundryDryer).laundrydryer_spinspeed
if (spinSpeed <= 5) {
  if (triggered == false) {
    (#Speaker).mediaplayback_speak(""The laundry is done"")
    triggered = true
  }
} else {
  triggered = false
}",57.249,False,strict,False,0.329808,0.5,0.5,0.0,1.0,1.0,"[""arg_type"", ""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic"", ""service_match"", ""unknown_service:mediaplayback_speak""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""LaundryDryer"", ""Speaker""]","[""LaundryDryer"", ""Speaker""]",17709,102,17811,2.9825,2.9905,5971.8357,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
115,4,"When the temperature in the pantry reaches 25 degrees or higher, turn on the pantry air conditioner.",창고 온도가 25도 이상이 되면 창고 에어컨을 켜줘.,WhenTemperatureInPantryReaches25DegreesOr,service_list_ver2.0.1.json,"wait until ((#Pantry #TemperatureSensor).temperaturesensor_temperature >= 25)

(#Pantry #AirConditioner).switch_on()","wait until ((#TemperatureSensor #pantry).temperaturemeasurement_temperature >= 25.0)
(#AirConditioner #pantry).switch_on()",55.4329,False,strict,False,0.786572,0.5,0.5,0.0,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:temperaturemeasurement_temperature""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 3 connected-device category group(s) were injected.",0,"[""TemperatureSensor"", ""AirConditioner"", ""Switch""]","[""TemperatureSensor"", ""AirConditioner"", ""Switch""]",17045,62,17107,2.9051,2.9125,5888.6097,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
116,4,"When the bathroom humidity exceeds 70%, set the bathroom dehumidifier to freeze protection mode.",욕실 습도가 70%보다 높아지면 욕실 제습기를 동결 방지 모드로 설정해줘.,WhenBathroomHumidityExceeds70SetBathroomDehumidifi,service_list_ver2.0.1.json,"wait until ((#Bathroom #HumiditySensor).humiditysensor_humidity > 70)

(#Bathroom #Dehumidifier).dehumidifier_setdehumidifiermode(""freezeProtection"")","wait until ((#HumiditySensor).humiditysensor_humidity > 70.0)
(#Dehumidifier).dehumidifier_setdehumidifiermode(""freezeProtection"")",69.9,False,strict,False,0.963333,1.0,1.0,0.2,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""numeric_grounding""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""HumiditySensor"", ""Dehumidifier""]","[""HumiditySensor"", ""Dehumidifier""]",16611,65,16676,2.6211,2.628,6362.2143,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
117,4,"When the office button is pushed, turn on all humidifiers in office.",사무실 버튼이 눌리면 사무실 가습기를 모두 켜줘.,WhenOfficeButtonIsPushedTurnOnAllHumidifiers,service_list_ver2.0.1.json,"wait until ((#Office #Button).button_button == ""pushed"")

all(#Office #Humidifier).switch_on()","wait until ((#Button #office).button_button == ""pushed"")
(#Humidifier #office).humidifier_sethumidifiermode(""auto -"")",65.6828,False,strict,False,0.636567,0.5,0.5,0.2,1.0,1.0,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 3 connected-device category group(s) were injected.",0,"[""Button"", ""Switch"", ""Humidifier""]","[""Button"", ""Switch"", ""Humidifier""]",17022,68,17090,2.4038,2.4115,7109.5765,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
118,4,"When any presence sensor in the hallway detects presence, set all hallway lights to purple.",복도에 재실 센서가 하나라도 감지되면 모든 복도 조명을 보라색으로 설정해줘.,WhenAnyPresenceSensorInHallwayDetectsPresenceSet,service_list_ver2.0.1.json,"wait until (all(#Hallway #PresenceSensor).presencesensor_presence ==| true)

all(#Hallway #Light).colorcontrol_setcolor(""128|0|128"")","if (any(#PresenceSensor #hallway).presencesensor_presence == true) {
  all(#Light #hallway).colorcontrol_setcolor(""128|0|128"")
}",69.9,False,strict,False,0.827016,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""extraneous"", ""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 3 connected-device category group(s) were injected.",0,"[""PresenceSensor"", ""Light"", ""ColorControl""]","[""PresenceSensor"", ""Light"", ""ColorControl""]",18090,70,18160,2.7417,2.7505,6623.6277,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
119,4,"When the carbon monoxide level in the server room becomes 5000 ppm or above, sound all sirens in emergency mode.",서버실 일산화탄소 농도가 5000 ppm 이상이되면 모든 사이렌을 비상모드로 울려줘.,WhenCarbonMonoxideLevelInServerRoomBecomes,service_list_ver2.0.1.json,"wait until ((#ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide >= 5000)

all(#Siren).siren_setsirenmode(""emergency"")","wait until ((#AirQualitySensor).airqualitysensor_carbondioxide >= 5000)
(#Siren).siren_setsirenmode(""emergency"")",69.9,False,strict,False,0.895779,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""semantic""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""AirQualitySensor"", ""Siren""]","[""AirQualitySensor"", ""Siren""]",17187,70,17257,4.4344,4.4427,3891.6201,0.0,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],
120,4,"When the bedroom shade button is pushed, lower the shade.",안방 쉐이드 버튼이 눌리면 쉐이드를 내려줘.,WhenBedroomShadeButtonIsPushedLowerShade,service_list_ver2.0.1.json,"wait until ((#Bedroom #Shade #Button).button_button == ""pushed"")

(#Bedroom #Shade).windowcovering_downorclose()","wait until ((#Button #bedroom).button_button == ""pushed"")
(#WindowCovering #bedroom).windowcovering_downorclose()",69.9,False,strict,False,0.9,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""semantic""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""Button"", ""WindowCovering""]","[""Button"", ""WindowCovering""]",17035,65,17100,2.1211,2.1284,8061.8547,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
