row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,gpt41_mini__det_score,gpt41_mini__det_pass,gpt41_mini__det_profile,gpt41_mini__det_gt_exact,gpt41_mini__det_gt_similarity,gpt41_mini__det_gt_service_coverage,gpt41_mini__det_gt_service_precision,gpt41_mini__det_gt_receiver_coverage,gpt41_mini__det_dataflow_score,gpt41_mini__det_numeric_grounding,gpt41_mini__det_enum_grounding,gpt41_mini__failure_reasons,gpt41_mini__output,gpt41_mini__output_name,gpt41_mini__output_cron,gpt41_mini__output_period,gpt41_mini__output_code,gpt41_mini__prompt_chars,gpt41_mini__prompt_tokens,gpt41_mini__completion_tokens,gpt41_mini__total_tokens,gpt41_mini__llm_latency_sec,gpt41_mini__total_pipeline_sec,gpt41_mini__tokens_per_sec,gpt41_mini__peak_vram_gb,gpt41_mini__generation_error_type,gpt41_mini__oom_flag,gpt41_mini__worker_python,gpt41_mini__resolved_model_path,gpt41_mini__service_list_snippet_source,gpt41_mini__service_list_device_count,gpt41_mini__service_list_retrieval_status,gpt41_mini__service_list_retrieval_mode,gpt41_mini__service_list_retrieval_topk,gpt41_mini__service_list_retrieval_categories,gpt41_mini__prompt_render_mode,gpt41_mini__prompt_assets_dir,gpt41_mini__warmup_excluded,gpt41_mini__row_category
101,4,4,"When a leak is detected, close the valve.",누수가 감지되면 벨브를 차단해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#LeakSensor).leaksensor_leakage == true)\n\n(#Valve).valve_close()""}",,,0,"
wait until ((#LeakSensor).leaksensor_leakage == true)

(#Valve).valve_close()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""CloseValveOnLeakDetection"",""cron"":"""",""period"":0,""code"":""wait until ((#LeakSensor).leaksensor_leakage == true)\n(#Valve).valve_close()""}",CloseValveOnLeakDetection,,0,"wait until ((#LeakSensor).leaksensor_leakage == true)
(#Valve).valve_close()",73752,17384,42,17426,1.4375,2.4212,12122.4348,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Valve"", ""LeakSensor"", ""Pump"", ""ArmRobot"", ""PresenceVitalSensor"", ""Door"", ""LevelControl"", ""Safe"", ""Button""]",blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
102,4,4,"When the humidity exceeds 80%, start the dehumidifier in drying mode.",습도가 80%보다 커지면 제습기를 건조 모드로 작동시켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#HumiditySensor).humiditysensor_humidity > 80)\n\n(#Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")""}",,,0,"
wait until ((#HumiditySensor).humiditysensor_humidity > 80)

(#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")",False,95.0348,True,strict,False,0.556954,1.0,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""StartDehumidifierDryingModeOnHighHumidity"",""cron"":"""",""period"":100,""code"":""prev := (#HumiditySensor).humiditysensor_humidity\ncurr = (#HumiditySensor).humiditysensor_humidity\nif (prev <= 80 and curr > 80) {\n    (#Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n}\nprev = curr""}",StartDehumidifierDryingModeOnHighHumidity,,100,"prev := (#HumiditySensor).humiditysensor_humidity
curr = (#HumiditySensor).humiditysensor_humidity
if (prev <= 80 and curr > 80) {
    (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")
}
prev = curr",79654,18519,84,18603,3.1368,4.1351,5930.5662,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""Dehumidifier"", ""Humidifier"", ""Dishwasher"", ""LaundryDryer"", ""AirConditioner"", ""WeatherProvider"", ""AirQualitySensor"", ""AirPurifier"", ""ArmRobot""]",blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
103,4,4,"When motion is detected, turn on the light.",움직임이 감지되면 조명을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#MotionSensor).motionsensor_motion == true)\n\n(#Light).switch_on()""}",,,0,"
wait until ((#MotionSensor).motionsensor_motion == true)

(#Light).switch_on()",False,92.7357,True,strict,False,0.507143,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""TurnOnLightWhenMotionDetected"",""cron"":"""",""period"":100,""code"":""prev := (#MotionSensor).motionsensor_motion\ncurr = (#MotionSensor).motionsensor_motion\nif (prev == false and curr == true) {\n    (#Light).switch_on()\n}\nprev = curr""}",TurnOnLightWhenMotionDetected,,100,"prev := (#MotionSensor).motionsensor_motion
curr = (#MotionSensor).motionsensor_motion
if (prev == false and curr == true) {
    (#Light).switch_on()
}
prev = curr",80023,18534,64,18598,1.9307,2.8965,9632.7757,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""LightSensor"", ""Light"", ""MotionSensor"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""PresenceVitalSensor"", ""SmokeDetector""]",blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
104,4,4,"When the indoor very fine dust level becomes 35 or higher, set the air purifier to high.",내부 초미세먼지 농도가 35 이상이 되면 공기청정기를 강하게 틀어줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#AirQualitySensor).airqualitysensor_veryfinedustlevel >= 35)\n\n(#AirPurifier).airpurifier_setairpurifiermode(\""high\"")""}",,,0,"
wait until ((#AirQualitySensor).airqualitysensor_veryfinedustlevel >= 35)

(#AirPurifier).airpurifier_setairpurifiermode(""high"")",False,94.3362,True,strict,False,0.553614,1.0,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""SetAirPurifierHighWhenVeryFineDustHigh"",""cron"":"""",""period"":100,""code"":""prev := (#AirQualitySensor).airqualitysensor_veryfinedustlevel\ncurr = (#AirQualitySensor).airqualitysensor_veryfinedustlevel\nif (prev < 35 and curr >= 35) {\n    (#AirPurifier).airpurifier_setairpurifiermode(\""high\"")\n}\nprev = curr""}",SetAirPurifierHighWhenVeryFineDustHigh,,100,"prev := (#AirQualitySensor).airqualitysensor_veryfinedustlevel
curr = (#AirQualitySensor).airqualitysensor_veryfinedustlevel
if (prev < 35 and curr >= 35) {
    (#AirPurifier).airpurifier_setairpurifiermode(""high"")
}
prev = curr",75019,17650,95,17745,5.3192,6.2646,3336.028,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Door"", ""AirPurifier"", ""AirQualitySensor"", ""AirConditioner"", ""Dishwasher"", ""RobotVacuumCleaner"", ""SmokeDetector"", ""LaundryDryer"", ""ColorControl"", ""Dehumidifier""]",blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
105,4,4,"When the charging voltage exceeds 250V, stop charging.",충전 전압이 250V보다 높아지면 충전을 중단해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Charger).charger_voltage > 250000)\n\n(#Charger).switch_off()""}",,,0,"
wait until ((#Charger).charger_voltage > 250000)

(#Charger).switch_off()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""StopChargingIfVoltageExceeds250V"",""cron"":"""",""period"":0,""code"":""wait until ((#Charger).charger_voltage > 250000)\n(#Charger).switch_off()""}",StopChargingIfVoltageExceeds250V,,0,"wait until ((#Charger).charger_voltage > 250000)
(#Charger).switch_off()",74777,17560,43,17603,1.4006,2.3627,12568.1851,0.0,,False,,,service_retrieval_fallback,10,used,hybrid,10,"[""Charger"", ""Plug"", ""ArmRobot"", ""CarbonDioxideSensor"", ""PresenceVitalSensor"", ""Pump"", ""PressureSensor"", ""ColorControl"", ""Safe"", ""LevelControl""]",blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
106,4,4,"When the entrance door lock is unlocked, turn on the living room light.",현관 도어락이 잠금해제되면 거실 조명을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Entrance #DoorLock).doorlock_doorlockstate == \""unlocked\"")\n\n(#LivingRoom #Light).switch_on()""}",,,0,"
wait until ((#Entrance #DoorLock).doorlock_doorlockstate == ""unlocked"")

(#LivingRoom #Light).switch_on()",False,92.9107,True,strict,False,0.515468,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""TurnOnLivingRoomLightWhenEntranceDoorUnlocked"",""cron"":"""",""period"":100,""code"":""prev := (#Entrance #DoorLock).doorlock_doorlockstate\ncurr = (#Entrance #DoorLock).doorlock_doorlockstate\nif (prev != \""open\"" and curr == \""open\"") {\n    (#LivingRoom #Switch).switch_on()\n}\nprev = curr""}",TurnOnLivingRoomLightWhenEntranceDoorUnlocked,,100,"prev := (#Entrance #DoorLock).doorlock_doorlockstate
curr = (#Entrance #DoorLock).doorlock_doorlockstate
if (prev != ""open"" and curr == ""open"") {
    (#LivingRoom #Switch).switch_on()
}
prev = curr",61594,14294,83,14377,1.8743,1.886,7670.597,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
107,4,4,"When motion is detected in the bedroom, turn on the bedroom air conditioner.",침실에 움직임이 감지되면 침실 에어컨을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Bedroom #MotionSensor).motionsensor_motion == true)\n\n(#Bedroom #AirConditioner).switch_on()""}",,,0,"
wait until ((#Bedroom #MotionSensor).motionsensor_motion == true)

(#Bedroom #AirConditioner).switch_on()",False,92.8804,True,strict,False,0.536071,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""TurnOnBedroomACOnMotion"",""cron"":"""",""period"":100,""code"":""prev := (#Bedroom #MotionSensor).motionsensor_motion\ncurr = (#Bedroom #MotionSensor).motionsensor_motion\nif (prev == false and curr == true) {\n    (#Bedroom #AirConditioner).switch_on()\n}\nprev = curr""}",TurnOnBedroomACOnMotion,,100,"prev := (#Bedroom #MotionSensor).motionsensor_motion
curr = (#Bedroom #MotionSensor).motionsensor_motion
if (prev == false and curr == true) {
    (#Bedroom #AirConditioner).switch_on()
}
prev = curr",51019,12188,72,12260,1.8386,1.8487,6668.117,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
108,4,4,"When a smoke is detected in the kitchen, close the kitchen valve.",주방에 연기가 감지되면 주방 벨브를 잠궈줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Kitchen #SmokeDetector).smokedetector_smoke == true)\n\n(#Kitchen #Valve).valve_close()""}",,,0,"
wait until ((#Kitchen #SmokeDetector).smokedetector_smoke == true)

(#Kitchen #Valve).valve_close()",False,96.1385,True,strict,False,0.527695,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""CloseKitchenValveOnSmoke"",""cron"":"""",""period"":100,""code"":""prev := (#Kitchen #SmokeDetector).smokedetector_smoke\ncurr = (#Kitchen #SmokeDetector).smokedetector_smoke\nif (prev == false and curr == true) {\n    (#Kitchen #Valve).valve_close()\n}\nprev = curr""}",CloseKitchenValveOnSmoke,,100,"prev := (#Kitchen #SmokeDetector).smokedetector_smoke
curr = (#Kitchen #SmokeDetector).smokedetector_smoke
if (prev == false and curr == true) {
    (#Kitchen #Valve).valve_close()
}
prev = curr",49646,11967,76,12043,1.8547,1.8637,6493.2334,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
109,4,4,"When the fine dust level in the study reaches 30 or higher, turn on the study air purifier.",서재 미세먼지 농도가 30 이상이 되면 서재 공기청정기를 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Study #AirQualitySensor).airqualitysensor_finedustlevel >= 30)\n\n(#Study #AirPurifier).switch_on()""}",,,0,"
wait until ((#Study #AirQualitySensor).airqualitysensor_finedustlevel >= 30)

(#Study #AirPurifier).switch_on()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""TurnOnStudyAirPurifierOnFineDust30"",""cron"":"""",""period"":0,""code"":""wait until ((#Study #AirQualitySensor).airqualitysensor_finedustlevel >= 30)\n(#Study #AirPurifier).switch_on()""}",TurnOnStudyAirPurifierOnFineDust30,,0,"wait until ((#Study #AirQualitySensor).airqualitysensor_finedustlevel >= 30)
(#Study #AirPurifier).switch_on()",59454,13910,55,13965,1.4355,1.4453,9728.3177,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
110,4,4,"When a water leak is detected in the basement, sound the main siren in emergency mode.",지하에 누수가 감지되면 메인 사이렌을 비상모드로 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Basement #LeakSensor).leaksensor_leakage == true)\n\n(#Main #Siren).siren_setsirenmode(\""emergency\"")""}",,,0,"
wait until ((#Basement #LeakSensor).leaksensor_leakage == true)

(#Main #Siren).siren_setsirenmode(""emergency"")",False,94.9969,True,strict,False,0.544828,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""SoundMainSirenEmergencyOnBasementLeak"",""cron"":"""",""period"":100,""code"":""prev := (#Basement #LeakSensor).leaksensor_leakage\ncurr = (#Basement #LeakSensor).leaksensor_leakage\nif (prev == false and curr == true) {\n    (#Main #Siren).siren_setsirenmode(\""emergency\"")\n}\nprev = curr""}",SoundMainSirenEmergencyOnBasementLeak,,100,"prev := (#Basement #LeakSensor).leaksensor_leakage
curr = (#Basement #LeakSensor).leaksensor_leakage
if (prev == false and curr == true) {
    (#Main #Siren).siren_setsirenmode(""emergency"")
}
prev = curr",49484,11969,89,12058,2.0546,2.0637,5868.7822,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
111,4,4,"When the terrace illuminance falls below 50, turn on the terrace light.",테라스 조도가 50 미만이 되면 테라스 조명을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Terrace #LightSensor).lightsensor_brightness < 50)\n\n(#Terrace #Light).switch_on()""}",,,0,"
wait until ((#Terrace #LightSensor).lightsensor_brightness < 50)

(#Terrace #Light).switch_on()",False,96.163,True,strict,False,0.982597,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""TurnOnTerraceLightWhenIlluminanceLow"",""cron"":"""",""period"":0,""code"":""wait until ((#Terrace #LightSensor).lightsensor_brightness < 50)\n(#Terrace #Switch).switch_on()""}",TurnOnTerraceLightWhenIlluminanceLow,,0,"wait until ((#Terrace #LightSensor).lightsensor_brightness < 50)
(#Terrace #Switch).switch_on()",59624,13888,51,13939,1.7055,1.7152,8172.9698,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
112,4,4,"When the garage door is opened, take a picture with the garage camera.",차고 문이 열리면 차고 카메라로 사진을 찍어줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Garage #Door).door_doorstate == \""open\"")\n\n(#Garage #Camera).camera_captureimage()""}",,,0,"
wait until ((#Garage #Door).door_doorstate == ""open"")

(#Garage #Camera).camera_captureimage()",False,93.6827,True,strict,False,0.536531,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""CaptureGarageCameraOnGarageDoorOpen"",""cron"":"""",""period"":100,""code"":""prev := (#Garage #Door).door_doorstate\ncurr = (#Garage #Door).door_doorstate\nif (prev != \""open\"" and curr == \""open\"") {\n    (#Garage #Camera).camera_captureimage()\n}\nprev = curr""}",CaptureGarageCameraOnGarageDoorOpen,,100,"prev := (#Garage #Door).door_doorstate
curr = (#Garage #Door).door_doorstate
if (prev != ""open"" and curr == ""open"") {
    (#Garage #Camera).camera_captureimage()
}
prev = curr",54001,12779,75,12854,1.5701,1.5795,8186.7397,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
113,4,4,"When the baby room sound exceeds 40 dB, output ""Noise detected in the baby room"" through the living room speaker.",아기방 소리가 40dB보다 커지면 거실 스피커로 아기방에 소음이 감지되었다고 말해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#BabyRoom #SoundSensor).soundsensor_sound > 40)\n\n(#LivingRoom #Speaker).speaker_speak(\""아기방에 소음이 감지되었습니다.\"")""}",,,0,"
wait until ((#BabyRoom #SoundSensor).soundsensor_sound > 40)

(#LivingRoom #Speaker).speaker_speak(""아기방에 소음이 감지되었습니다."")",False,92.366,True,strict,False,0.553974,1.0,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding"", ""semantic""]","{""name"":""AnnounceBabyRoomNoiseOver40dB"",""cron"":"""",""period"":100,""code"":""prev := (#BabyRoom #SoundSensor).soundsensor_sound\ncurr = (#BabyRoom #SoundSensor).soundsensor_sound\nif (prev <= 40 and curr > 40) {\n    (#LivingRoom #Speaker).speaker_speak(\""아기방에 소음이 감지되었습니다\"")\n}\nprev = curr""}",AnnounceBabyRoomNoiseOver40dB,,100,"prev := (#BabyRoom #SoundSensor).soundsensor_sound
curr = (#BabyRoom #SoundSensor).soundsensor_sound
if (prev <= 40 and curr > 40) {
    (#LivingRoom #Speaker).speaker_speak(""아기방에 소음이 감지되었습니다"")
}
prev = curr",54070,12794,91,12885,2.2792,2.2888,5653.2994,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
114,4,4,"When the laundry room dryer's spin speed drops to 5 or below, announce through the living room speaker that the laundry is done.",세탁실 건조기 회전 속도가 5 이하가 되면 거실 스피커로 세탁이 끝났다고 알려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#LaundryRoom #LaundryDryer).laundrydryer_spinspeed <= 5)\n\n(#LivingRoom #Speaker).speaker_speak(\""세탁이 완료되었습니다.\"")""}",,,0,"
wait until ((#LaundryRoom #LaundryDryer).laundrydryer_spinspeed <= 5)

(#LivingRoom #Speaker).speaker_speak(""세탁이 완료되었습니다."")",False,93.2151,True,strict,False,0.533019,1.0,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""AnnounceLaundryDoneWhenSpinSpeedLow"",""cron"":"""",""period"":100,""code"":""prev := (#LaundryRoom #LaundryDryer).laundrydryer_spinspeed\ncurr = (#LaundryRoom #LaundryDryer).laundrydryer_spinspeed\nif (prev > 5 and curr <= 5) {\n    (#LivingRoom #Speaker).speaker_speak(\""세탁이 끝났다고 알려줘\"")\n}\nprev = curr""}",AnnounceLaundryDoneWhenSpinSpeedLow,,100,"prev := (#LaundryRoom #LaundryDryer).laundrydryer_spinspeed
curr = (#LaundryRoom #LaundryDryer).laundrydryer_spinspeed
if (prev > 5 and curr <= 5) {
    (#LivingRoom #Speaker).speaker_speak(""세탁이 끝났다고 알려줘"")
}
prev = curr",54704,12896,96,12992,3.8897,3.899,3340.1033,0.0,,False,,,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
115,4,4,"When the temperature in the pantry reaches 25 degrees or higher, turn on the pantry air conditioner.",창고 온도가 25도 이상이 되면 창고 에어컨을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Pantry #TemperatureSensor).temperaturesensor_temperature >= 25)\n\n(#Pantry #AirConditioner).switch_on()""}",,,0,"
wait until ((#Pantry #TemperatureSensor).temperaturesensor_temperature >= 25)

(#Pantry #AirConditioner).switch_on()",False,95.6318,True,strict,False,0.966355,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""TurnOnPantryAirConditionerAt25Degrees"",""cron"":"""",""period"":0,""code"":""wait until ((#Pantry #TemperatureSensor).temperaturesensor_temperature >= 25)\n(#Pantry #Switch).switch_on()""}",TurnOnPantryAirConditionerAt25Degrees,,0,"wait until ((#Pantry #TemperatureSensor).temperaturesensor_temperature >= 25)
(#Pantry #Switch).switch_on()",53705,12729,51,12780,1.2274,1.2361,10412.2535,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
116,4,4,"When the bathroom humidity exceeds 70%, set the bathroom dehumidifier to freeze protection mode.",욕실 습도가 70%보다 높아지면 욕실 제습기를 동결 방지 모드로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Bathroom #HumiditySensor).humiditysensor_humidity > 70)\n\n(#Bathroom #Dehumidifier).dehumidifier_setdehumidifiermode(\""freezeProtection\"")""}",,,0,"
wait until ((#Bathroom #HumiditySensor).humiditysensor_humidity > 70)

(#Bathroom #Dehumidifier).dehumidifier_setdehumidifiermode(""freezeProtection"")",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SetBathroomDehumidifierFreezeProtectionOnHighHumidity"",""cron"":"""",""period"":0,""code"":""wait until ((#Bathroom #HumiditySensor).humiditysensor_humidity > 70)\n(#Bathroom #Dehumidifier).dehumidifier_setdehumidifiermode(\""freezeProtection\"")""}",SetBathroomDehumidifierFreezeProtectionOnHighHumidity,,0,"wait until ((#Bathroom #HumiditySensor).humiditysensor_humidity > 70)
(#Bathroom #Dehumidifier).dehumidifier_setdehumidifiermode(""freezeProtection"")",50538,12115,60,12175,2.0206,2.0295,6025.438,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
117,4,4,"When the office button is pushed, turn on all humidifiers in office.",사무실 버튼이 눌리면 사무실 가습기를 모두 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Office #Button).button_button == \""pushed\"")\n\nall(#Office #Humidifier).switch_on()""}",,,0,"
wait until ((#Office #Button).button_button == ""pushed"")

all(#Office #Humidifier).switch_on()",False,93.5403,True,strict,False,0.608065,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""TurnOnAllOfficeHumidifiersOnButtonPush"",""cron"":"""",""period"":100,""code"":""prev := (#Office #Button).button_button\ncurr = (#Office #Button).button_button\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n    all(#Office #Humidifier).switch_on()\n}\nprev = curr""}",TurnOnAllOfficeHumidifiersOnButtonPush,,100,"prev := (#Office #Button).button_button
curr = (#Office #Button).button_button
if (prev != ""pushed"" and curr == ""pushed"") {
    all(#Office #Humidifier).switch_on()
}
prev = curr",53363,12784,78,12862,1.9596,1.9787,6563.5844,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
118,4,4,"When any presence sensor in the hallway detects presence, set all hallway lights to purple.",복도에 재실 센서가 하나라도 감지되면 모든 복도 조명을 보라색으로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#Hallway #PresenceSensor).presencesensor_presence ==| true)\n\nall(#Hallway #Light).colorcontrol_setcolor(\""128,0,128\"")""}",,,0,"
wait until (all(#Hallway #PresenceSensor).presencesensor_presence ==| true)

all(#Hallway #Light).colorcontrol_setcolor(""128,0,128"")",False,69.9,False,strict,False,0.468657,0.5,0.5,0.5,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","{""name"":""SetHallwayLightsToPurpleOnPresence"",""cron"":"""",""period"":100,""code"":""prev := all(#Hallway #PresenceSensor).presencesensor_presence\ncurr = all(#Hallway #PresenceSensor).presencesensor_presence\nif (prev == false and curr == true) {\n    all(#Hallway #Light).light_movetorgb(128, 0, 128)\n}\nprev = curr""}",SetHallwayLightsToPurpleOnPresence,,100,"prev := all(#Hallway #PresenceSensor).presencesensor_presence
curr = all(#Hallway #PresenceSensor).presencesensor_presence
if (prev == false and curr == true) {
    all(#Hallway #Light).light_movetorgb(128, 0, 128)
}
prev = curr",59149,13804,91,13895,2.4846,2.4949,5592.4495,0.0,,False,,,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
119,4,4,"When the carbon monoxide level in the server room becomes 5000 ppm or above, sound all sirens in emergency mode.",서버실 일산화탄소 농도가 5000 ppm 이상이되면 모든 사이렌을 비상모드로 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide >= 5000)\n\nall(#Siren).siren_setsirenmode(\""emergency\"")""}",,,0,"
wait until ((#ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide >= 5000)

all(#Siren).siren_setsirenmode(""emergency"")",False,92.2333,True,strict,False,0.619737,1.0,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding"", ""semantic""]","{""name"":""SoundEmergencySirenOnHighCOInServerRoom"",""cron"":"""",""period"":100,""code"":""prev := (#ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide\ncurr = (#ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide\nif (prev < 5000 and curr >= 5000) {\n    all(#Siren).siren_setsirenmode(\""emergency\"")\n}\nprev = curr""}",SoundEmergencySirenOnHighCOInServerRoom,,100,"prev := (#ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide
curr = (#ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide
if (prev < 5000 and curr >= 5000) {
    all(#Siren).siren_setsirenmode(""emergency"")
}
prev = curr",58940,13879,97,13976,4.1053,4.1151,3404.3797,0.0,,False,,,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],blocks,/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_13,False,4
