row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
61,3,"If the audio recorder is recording, stop recording and save as test.mp3; otherwise, start recording.",녹음기가 녹음중이면 녹음을 중지하고 test.mp3로 저장해줘. 녹음중이 아니면 녹음을 시작해줘.,IfAudioRecorderIsRecordingStopRecordingSave,service_list_ver2.0.1.json,"if ((#AudioRecorder).recorderstatus == ""recording"") {

    (#AudioRecorder).audiorecorder_recordstop(""test.mp3"")

} else {

    (#AudioRecorder).audiorecorder_recordstart()

}","record_status = (#AudioRecorder).audiorecorder_recordstatus
if (record_status == ""recording"") {
  (#AudioRecorder).audio_recorder_stop(""test.mp3"")
} else {
  (#AudioRecorder).audiorecorder_recordstart(""test.mp3"")
}",69.9,False,strict,False,0.794231,0.5,0.5,1.0,0.75,1.0,"[""arg_type"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""service_match"", ""unknown_service:audio_recorder_stop""]","AudioRecorder, SoundSensor, Camera, ArmRobot, Speaker, Siren, AirQualitySensor, Plug, PressureSensor, Charger",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""AudioRecorder"", ""SoundSensor"", ""Camera"", ""ArmRobot"", ""Speaker"", ""Siren"", ""AirQualitySensor"", ""Plug"", ""PressureSensor"", ""Charger""]","[""AudioRecorder"", ""SoundSensor"", ""Camera"", ""ArmRobot"", ""Speaker"", ""Siren"", ""AirQualitySensor"", ""Plug"", ""PressureSensor"", ""Charger""]",27907,95,28002,8.4216,11.9496,3325.0214,19.4001,service_retrieval_fallback,10,used,hybrid,10,"[""AudioRecorder"", ""SoundSensor"", ""Camera"", ""ArmRobot"", ""Speaker"", ""Siren"", ""AirQualitySensor"", ""Plug"", ""PressureSensor"", ""Charger""]",
62,3,Stop charging if the voltage is 220V or higher.,"충전 전압이 220볼트 이상이면, 충전을 멈춰줘.",StopChargingIfVoltageIs220VOrHigher,service_list_ver2.0.1.json,"if ((#Charger).charger_voltage >= 220000) {

    (#Charger).switch_off()

}","voltage = (#Charger).charger_voltage
if (voltage >= 220000) {
  (#Charger).switch_off()
}",94.8514,True,strict,False,0.930282,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","Charger, Plug, ArmRobot, CarbonDioxideSensor, PresenceVitalSensor, ColorControl, Pump, LevelControl, AudioRecorder, PressureSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Charger"", ""Plug"", ""ArmRobot"", ""CarbonDioxideSensor"", ""PresenceVitalSensor"", ""ColorControl"", ""Pump"", ""LevelControl"", ""AudioRecorder"", ""PressureSensor""]","[""Charger"", ""Plug"", ""ArmRobot"", ""CarbonDioxideSensor"", ""PresenceVitalSensor"", ""ColorControl"", ""Pump"", ""LevelControl"", ""AudioRecorder"", ""PressureSensor""]",26928,71,26999,7.4232,10.9434,3637.1107,19.217,service_retrieval_fallback,10,used,hybrid,10,"[""Charger"", ""Plug"", ""ArmRobot"", ""CarbonDioxideSensor"", ""PresenceVitalSensor"", ""ColorControl"", ""Pump"", ""LevelControl"", ""AudioRecorder"", ""PressureSensor""]",
63,3,"If the cloud service is activated, upload test.png file to the cloud.","클라우드 서비스가 활성화되어있으면, test.png 파일을 클라우드에 업로드해줘.",IfCloudServiceIsActivatedUploadTestPngFile,service_list_ver2.0.1.json,"if ((#CloudServiceProvider).cloudserviceprovider_isavailable == true) {

    (#CloudServiceProvider).cloudserviceprovider_uploadfile(""test.png"")

}","(#CloudServiceProvider).cloudserviceprovider_isavailable == true ? (#CloudServiceProvider).cloudserviceprovider_uploadfile(""test.png"") : null",97.8349,True,strict,False,0.978413,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","RainSensor, CloudServiceProvider, MenuProvider, LevelControl, EmailProvider, WeatherProvider, Charger, ColorControl, Button, AirQualitySensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RainSensor"", ""CloudServiceProvider"", ""MenuProvider"", ""LevelControl"", ""EmailProvider"", ""WeatherProvider"", ""Charger"", ""ColorControl"", ""Button"", ""AirQualitySensor""]","[""RainSensor"", ""CloudServiceProvider"", ""MenuProvider"", ""LevelControl"", ""EmailProvider"", ""WeatherProvider"", ""Charger"", ""ColorControl"", ""Button"", ""AirQualitySensor""]",28551,61,28612,7.5816,11.1134,3773.8736,19.5227,service_retrieval_fallback,10,used,hybrid,10,"[""RainSensor"", ""CloudServiceProvider"", ""MenuProvider"", ""LevelControl"", ""EmailProvider"", ""WeatherProvider"", ""Charger"", ""ColorControl"", ""Button"", ""AirQualitySensor""]",
64,3,"If the oven is in grill mode, add 4 more minutes.","오븐이 그릴 모드이면, 시간을 4분 더 추가해줘",IfOvenIsInGrillModeAdd4More,service_list_ver2.0.1.json,"if ((#Oven).oven_ovenmode == ""grill"") {

    (#Oven).oven_addmoretime(240)

}","if ((#Oven).oven_mode == ""grill"") {
  (#Oven).add_more_time(4)
}",16.0083,False,strict,False,0.701653,0.0,0.0,0.0,0.0,1.0,"[""arg_type"", ""dataflow"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""precondition"", ""semantic"", ""service_match"", ""unknown_service:add_more_time"", ""unknown_service:oven_mode""]","Oven, RiceCooker, MenuProvider, ArmRobot, Dishwasher, Siren, Clock, SmokeDetector, AirConditioner, Button",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Oven"", ""RiceCooker"", ""MenuProvider"", ""ArmRobot"", ""Dishwasher"", ""Siren"", ""Clock"", ""SmokeDetector"", ""AirConditioner"", ""Button""]","[""Oven"", ""RiceCooker"", ""MenuProvider"", ""ArmRobot"", ""Dishwasher"", ""Siren"", ""Clock"", ""SmokeDetector"", ""AirConditioner"", ""Button""]",27871,60,27931,7.3343,10.8514,3808.2707,19.3985,service_retrieval_fallback,10,used,hybrid,10,"[""Oven"", ""RiceCooker"", ""MenuProvider"", ""ArmRobot"", ""Dishwasher"", ""Siren"", ""Clock"", ""SmokeDetector"", ""AirConditioner"", ""Button""]",
65,3,"If the rice cooker is on keep-warm mode, switch it to cooking mode.","밥솥이 보온 모드이면, 조리 모드로 변경해줘.",IfRiceCookerIsOnKeepWarmModeSwitch,service_list_ver2.0.1.json,"if ((#RiceCooker).ricecooker_ricecookermode == ""keepWarm"") {

    (#RiceCooker).ricecooker_setricecookermode(""cooking"")

}","if ((#RiceCooker).ricecooker_ricecookermode == ""keepWarm"") {
  (#RiceCooker).ricecooker_setcookingparameters(""cooking"", 0)
}",69.9,False,strict,False,0.833,0.5,0.5,1.0,1.0,0.0,"[""enum_grounding"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","RiceCooker, Oven, ArmRobot, AirConditioner, Dishwasher, RobotVacuumCleaner, Switch, TemperatureSensor, Pump, CarbonDioxideSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""RiceCooker"", ""Oven"", ""ArmRobot"", ""AirConditioner"", ""Dishwasher"", ""RobotVacuumCleaner"", ""Switch"", ""TemperatureSensor"", ""Pump"", ""CarbonDioxideSensor""]","[""RiceCooker"", ""Oven"", ""ArmRobot"", ""AirConditioner"", ""Dishwasher"", ""RobotVacuumCleaner"", ""Switch"", ""TemperatureSensor"", ""Pump"", ""CarbonDioxideSensor""]",26780,82,26862,7.7125,11.1895,3482.9173,19.1936,service_retrieval_fallback,10,used,hybrid,10,"[""RiceCooker"", ""Oven"", ""ArmRobot"", ""AirConditioner"", ""Dishwasher"", ""RobotVacuumCleaner"", ""Switch"", ""TemperatureSensor"", ""Pump"", ""CarbonDioxideSensor""]",
91,4,"When the contact sensor is detected, turn on the light.",접촉 센서가 감지되면 조명을 켜줘.,WhenContactSensorIsDetectedTurnOnLight,service_list_ver2.0.1.json,"wait until ((#ContactSensor).contactsensor_contact == true)

(#Light).switch_on()","if ((#ContactSensor).contactsensor_contact == true) {
  (#Light).switch_on()
}",95.0651,True,strict,False,0.813014,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","PresenceSensor, ContactSensor, LightSensor, PresenceVitalSensor, Light, MotionSensor, CarbonDioxideSensor, TemperatureSensor, Button, ColorControl",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""ContactSensor"", ""LightSensor"", ""PresenceVitalSensor"", ""Light"", ""MotionSensor"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""Button"", ""ColorControl""]","[""PresenceSensor"", ""ContactSensor"", ""LightSensor"", ""PresenceVitalSensor"", ""Light"", ""MotionSensor"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""Button"", ""ColorControl""]",26838,56,26894,6.9325,10.4273,3879.4086,19.2029,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""ContactSensor"", ""LightSensor"", ""PresenceVitalSensor"", ""Light"", ""MotionSensor"", ""CarbonDioxideSensor"", ""TemperatureSensor"", ""Button"", ""ColorControl""]",
92,4,"When the presence sensor detects someone, turn on the TV.",재실 센서가 감지되면 TV를 켜줘.,WhenPresenceSensorDetectsSomeoneTurnOnTV,service_list_ver2.0.1.json,"wait until ((#PresenceSensor).presencesensor_presence == true)

(#Television).switch_on()","if ((#PresenceSensor).presencesensor_presence == true) {
  (#Television).television_channelup()
}",69.9,False,strict,False,0.63396,0.5,0.5,1.0,1.0,1.0,"[""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","PresenceSensor, Television, PresenceVitalSensor, TemperatureSensor, CarbonDioxideSensor, Switch, ContactSensor, MotionSensor, ArmRobot, PressureSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""CarbonDioxideSensor"", ""Switch"", ""ContactSensor"", ""MotionSensor"", ""ArmRobot"", ""PressureSensor""]","[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""CarbonDioxideSensor"", ""Switch"", ""ContactSensor"", ""MotionSensor"", ""ArmRobot"", ""PressureSensor""]",25953,63,26016,6.9245,10.3465,3757.0944,19.037,service_retrieval_fallback,10,used,hybrid,10,"[""PresenceSensor"", ""Television"", ""PresenceVitalSensor"", ""TemperatureSensor"", ""CarbonDioxideSensor"", ""Switch"", ""ContactSensor"", ""MotionSensor"", ""ArmRobot"", ""PressureSensor""]",
93,4,"When the sound sensor value exceeds 50, stop speaker playback.",소리 센서의 수치가 50보다 커지면 스피커 재생을 멈춰줘.,WhenSoundSensorValueExceeds50StopSpeakerPlayback,service_list_ver2.0.1.json,"wait until ((#SoundSensor).soundsensor_sound > 50)

(#Speaker).speaker_stop()",if ((#SoundSensor).soundsensor_sound > 50) { (#Speaker).speaker_stop() },96.6544,True,strict,False,0.81087,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","Speaker, SoundSensor, AudioRecorder, Siren, PresenceSensor, PressureSensor, ContactSensor, PresenceVitalSensor, ArmRobot, LeakSensor",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""ContactSensor"", ""PresenceVitalSensor"", ""ArmRobot"", ""LeakSensor""]","[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""ContactSensor"", ""PresenceVitalSensor"", ""ArmRobot"", ""LeakSensor""]",26874,56,26930,6.962,10.4588,3868.1413,19.2133,service_retrieval_fallback,10,used,hybrid,10,"[""Speaker"", ""SoundSensor"", ""AudioRecorder"", ""Siren"", ""PresenceSensor"", ""PressureSensor"", ""ContactSensor"", ""PresenceVitalSensor"", ""ArmRobot"", ""LeakSensor""]",
94,4,"When it rains, turn on the dehumidifier.",비가 오면 제습기를 켜줘.,WhenItRainsTurnOnDehumidifier,service_list_ver2.0.1.json,"wait until ((#RainSensor).rainsensor_rain == true)

(#Dehumidifier).switch_on()","if ((#RainSensor).rainsensor_rain == true) {
  (#Dehumidifier).dehumidifier_setdehumidifiermode(""auto"")
}",69.9,False,strict,False,0.585526,0.5,0.5,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","HumiditySensor, RainSensor, Dehumidifier, Humidifier, WeatherProvider, ArmRobot, Dishwasher, AirConditioner, Pump, LaundryDryer",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""HumiditySensor"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""Pump"", ""LaundryDryer""]","[""HumiditySensor"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""Pump"", ""LaundryDryer""]",26897,77,26974,7.6675,11.053,3517.9654,19.2129,service_retrieval_fallback,10,used,hybrid,10,"[""HumiditySensor"", ""RainSensor"", ""Dehumidifier"", ""Humidifier"", ""WeatherProvider"", ""ArmRobot"", ""Dishwasher"", ""AirConditioner"", ""Pump"", ""LaundryDryer""]",
95,4,"When the brightness falls below 100 lux, turn on the light.",밝기가 100 럭스 미만이 되면 조명을 켜줘.,WhenBrightnessFallsBelow100LuxTurnOn,service_list_ver2.0.1.json,"wait until ((#LightSensor).lightsensor_brightness < 100)

(#Light).switch_on()",if ((#LightSensor).lightsensor_brightness < 100) { (#Light).light_movetobrightness(100) },69.9,False,strict,False,0.621154,0.5,0.5,1.0,0.75,1.0,"[""arg_type"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding""]","LightSensor, Light, ColorControl, DimmerSwitch, ArmRobot, Switch, Plug, Charger, SmokeDetector, Television",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""LightSensor"", ""Light"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""Plug"", ""Charger"", ""SmokeDetector"", ""Television""]","[""LightSensor"", ""Light"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""Plug"", ""Charger"", ""SmokeDetector"", ""Television""]",27602,65,27667,7.4617,11.0128,3707.8682,19.3463,service_retrieval_fallback,10,used,hybrid,10,"[""LightSensor"", ""Light"", ""ColorControl"", ""DimmerSwitch"", ""ArmRobot"", ""Switch"", ""Plug"", ""Charger"", ""SmokeDetector"", ""Television""]",
121,5,Switch the TV to channel 7 and switch to channel 11 after 1 hour.,TV 채널을 7번으로 바꾸고 1시간 뒤에 11번으로 바꿔줘.,SwitchTVToChannel7SwitchToChannel,service_list_ver2.0.1.json,"(#Television).television_setchannel(7)

delay(1 HOUR)

(#Television).television_setchannel(11)","if ((#Television).television_channel != 7) {
  (#Television).television_setchannel(7)
}
delay(1 HOUR)
if ((#Television).television_channel != 11) {
  (#Television).television_setchannel(11)
}",94.5399,True,strict,False,0.857985,1.0,1.0,1.0,0.8,1.0,"[""gt_mismatch"", ""numeric_grounding""]","Television, Switch, TapDialSwitch, LevelControl, Clock, ArmRobot, DimmerSwitch, Oven, Speaker, Dishwasher",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Television"", ""Switch"", ""TapDialSwitch"", ""LevelControl"", ""Clock"", ""ArmRobot"", ""DimmerSwitch"", ""Oven"", ""Speaker"", ""Dishwasher""]","[""Television"", ""Switch"", ""TapDialSwitch"", ""LevelControl"", ""Clock"", ""ArmRobot"", ""DimmerSwitch"", ""Oven"", ""Speaker"", ""Dishwasher""]",29197,100,29297,9.0357,12.7192,3242.3609,19.6429,service_retrieval_fallback,10,used,hybrid,10,"[""Television"", ""Switch"", ""TapDialSwitch"", ""LevelControl"", ""Clock"", ""ArmRobot"", ""DimmerSwitch"", ""Oven"", ""Speaker"", ""Dishwasher""]",
