index,category,command_kor,command_eng,gt_raw,connected_devices,gt,row_no,profile,genome_id,genome_seed,run_id,candidate_count,candidates,candidate_metadata,prompt_log_paths,generation_status,llm_mode,llm_model,output,selected_candidate_index,repair_applied,repair_log_path,det_valid_json,det_schema_ok,det_service_match,det_arg_type_ok,det_precondition_ok,det_semantic_ok,det_min_extraneous,det_gt_exact,det_gt_similarity,det_score,det_failure_reasons,det_resolved_services
11,1,외부 습도를 스피커로 말해줘.,Tell me the outdoor humidity through the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nhum = (#WeatherProvider).HumidityWeather\n\n(#Speaker).Speak(\""외부 습도는 \"" + hum + \""%입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nhum = (#WeatherProvider).WeatherProvider_HumidityWeather\n\n(#Speaker).Speaker_Speak(\""외부 습도는 \"" + hum + \""%입니다\"")""}",11,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__llama31_8b,975035167,suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""error"": ""We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.\nCheck your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'."", ""block_manifest"": [{""id"": ""01"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/01_preamble.txt"", ""metadata"": {""id"": ""01"", ""role"": ""preprocessor"", ""params"": ""temperature, micro_rules"", ""description"": ""Global deterministic JOILang generation rules and schema-faithful behavior."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}, {""id"": ""02"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/02_generator_prompt.txt"", ""metadata"": {""id"": ""02"", ""role"": ""generator"", ""params"": ""temperature, few_shot_count, max_tokens, micro_rules"", ""description"": ""Main JOILang generator block with deterministic JSON-only output and schema-grounded exemplars."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}, {candidate_strategy}""}}, {""id"": ""03"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/03_postprocessor.txt"", ""metadata"": {""id"": ""03"", ""role"": ""postprocessor"", ""params"": ""max_tokens, micro_rules"", ""description"": ""Final JOILang output scrubber that enforces JSON shape and strips explanation drift."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15/row_011_cand_1.json""]",partial_error,worker,meta-llama/Llama-3.1-8B-Instruct,,0,False,,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,"[""invalid_json""]",[]
12,1,오늘의 날씨를 스피커로 출력해줘.,Output today's weather through the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nweather = (#WeatherProvider).Weather\n\n(#Speaker).Speak(\""오늘 날씨는 \"" + weather + \""입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nweather = (#WeatherProvider).WeatherProvider_Weather\n\n(#Speaker).Speaker_Speak(\""오늘 날씨는 \"" + weather + \""입니다\"")""}",12,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__llama31_8b,975035167,suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""error"": ""We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.\nCheck your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'."", ""block_manifest"": [{""id"": ""01"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/01_preamble.txt"", ""metadata"": {""id"": ""01"", ""role"": ""preprocessor"", ""params"": ""temperature, micro_rules"", ""description"": ""Global deterministic JOILang generation rules and schema-faithful behavior."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}, {""id"": ""02"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/02_generator_prompt.txt"", ""metadata"": {""id"": ""02"", ""role"": ""generator"", ""params"": ""temperature, few_shot_count, max_tokens, micro_rules"", ""description"": ""Main JOILang generator block with deterministic JSON-only output and schema-grounded exemplars."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}, {candidate_strategy}""}}, {""id"": ""03"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/03_postprocessor.txt"", ""metadata"": {""id"": ""03"", ""role"": ""postprocessor"", ""params"": ""max_tokens, micro_rules"", ""description"": ""Final JOILang output scrubber that enforces JSON shape and strips explanation drift."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15/row_012_cand_1.json""]",partial_error,worker,meta-llama/Llama-3.1-8B-Instruct,,0,False,,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,"[""invalid_json""]",[]
13,1,미세먼지 농도를 스피커로 알려줘.,Announce the fine dust level through the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\ndust = (#AirQualitySensor).DustLevel\n\n(#Speaker).Speak(\""미세먼지 농도는 \"" + dust + \""입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\ndust = (#AirQualitySensor).AirQualitySensor_DustLevel\n\n(#Speaker).Speaker_Speak(\""미세먼지 농도는 \"" + dust + \""입니다\"")""}",13,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__llama31_8b,975035167,suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""error"": ""We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.\nCheck your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'."", ""block_manifest"": [{""id"": ""01"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/01_preamble.txt"", ""metadata"": {""id"": ""01"", ""role"": ""preprocessor"", ""params"": ""temperature, micro_rules"", ""description"": ""Global deterministic JOILang generation rules and schema-faithful behavior."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}, {""id"": ""02"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/02_generator_prompt.txt"", ""metadata"": {""id"": ""02"", ""role"": ""generator"", ""params"": ""temperature, few_shot_count, max_tokens, micro_rules"", ""description"": ""Main JOILang generator block with deterministic JSON-only output and schema-grounded exemplars."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}, {candidate_strategy}""}}, {""id"": ""03"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/03_postprocessor.txt"", ""metadata"": {""id"": ""03"", ""role"": ""postprocessor"", ""params"": ""max_tokens, micro_rules"", ""description"": ""Final JOILang output scrubber that enforces JSON shape and strips explanation drift."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15/row_013_cand_1.json""]",partial_error,worker,meta-llama/Llama-3.1-8B-Instruct,,0,False,,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,"[""invalid_json""]",[]
14,1,외부 미세먼지 농도를 스피커로 알려줘.,Announce the outdoor fine dust level using the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\ndust = (#WeatherProvider).Pm10Weather\n\n(#Speaker).Speak(\""외부 미세먼지 농도는 \"" + dust + \""입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\ndust = (#WeatherProvider).WeatherProvider_Pm10Weather\n\n(#Speaker).Speaker_Speak(\""외부 미세먼지 농도는 \"" + dust + \""입니다\"")""}",14,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__llama31_8b,975035167,suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""error"": ""We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.\nCheck your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'."", ""block_manifest"": [{""id"": ""01"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/01_preamble.txt"", ""metadata"": {""id"": ""01"", ""role"": ""preprocessor"", ""params"": ""temperature, micro_rules"", ""description"": ""Global deterministic JOILang generation rules and schema-faithful behavior."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}, {""id"": ""02"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/02_generator_prompt.txt"", ""metadata"": {""id"": ""02"", ""role"": ""generator"", ""params"": ""temperature, few_shot_count, max_tokens, micro_rules"", ""description"": ""Main JOILang generator block with deterministic JSON-only output and schema-grounded exemplars."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}, {candidate_strategy}""}}, {""id"": ""03"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/03_postprocessor.txt"", ""metadata"": {""id"": ""03"", ""role"": ""postprocessor"", ""params"": ""max_tokens, micro_rules"", ""description"": ""Final JOILang output scrubber that enforces JSON shape and strips explanation drift."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15/row_014_cand_1.json""]",partial_error,worker,meta-llama/Llama-3.1-8B-Instruct,,0,False,,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,"[""invalid_json""]",[]
15,1,"클라우드로 고양이 사진을 생성하고 ""cat.png""로 저장해줘.","Generate a cat image using cloud service and save it as ""cat.png"".","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nimg = (#CloudServiceProvider).GenerateImage(\""Generate a cat image\"")\n\n(#CloudServiceProvider).SaveToFile(img, \""cat.png\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nimg = (#CloudServiceProvider).CloudServiceProvider_GenerateImage(\""Generate a cat image\"")\n\n(#CloudServiceProvider).CloudServiceProvider_SaveToFile(img, \""cat.png\"")""}",15,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__llama31_8b,975035167,suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""error"": ""We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.\nCheck your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'."", ""block_manifest"": [{""id"": ""01"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/01_preamble.txt"", ""metadata"": {""id"": ""01"", ""role"": ""preprocessor"", ""params"": ""temperature, micro_rules"", ""description"": ""Global deterministic JOILang generation rules and schema-faithful behavior."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}, {""id"": ""02"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/02_generator_prompt.txt"", ""metadata"": {""id"": ""02"", ""role"": ""generator"", ""params"": ""temperature, few_shot_count, max_tokens, micro_rules"", ""description"": ""Main JOILang generator block with deterministic JSON-only output and schema-grounded exemplars."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}, {candidate_strategy}""}}, {""id"": ""03"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/03_postprocessor.txt"", ""metadata"": {""id"": ""03"", ""role"": ""postprocessor"", ""params"": ""max_tokens, micro_rules"", ""description"": ""Final JOILang output scrubber that enforces JSON shape and strips explanation drift."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15/row_015_cand_1.json""]",partial_error,worker,meta-llama/Llama-3.1-8B-Instruct,,0,False,,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,"[""invalid_json""]",[]
16,1,충전기의 전력소모량을 스피커로 출력해줘.,Output the charger's power consumption through the speaker.,"{""name"": """",
""cron"": """", 
""period"": 0, 
""script"": ""\npower = (#Charger).Power\n\n(#Speaker).Speak(\""전력소모량은 \"" + power + \""입니다\"")""}",,"{""name"": """",
""cron"": """", 
""period"": 0, 
""script"": ""\npower = (#Charger).Charger_Power\n\n(#Speaker).Speaker_Speak(\""전력소모량은 \"" + power + \""입니다\"")""}",16,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__llama31_8b,975035167,suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""error"": ""We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.\nCheck your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'."", ""block_manifest"": [{""id"": ""01"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/01_preamble.txt"", ""metadata"": {""id"": ""01"", ""role"": ""preprocessor"", ""params"": ""temperature, micro_rules"", ""description"": ""Global deterministic JOILang generation rules and schema-faithful behavior."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}, {""id"": ""02"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/02_generator_prompt.txt"", ""metadata"": {""id"": ""02"", ""role"": ""generator"", ""params"": ""temperature, few_shot_count, max_tokens, micro_rules"", ""description"": ""Main JOILang generator block with deterministic JSON-only output and schema-grounded exemplars."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}, {candidate_strategy}""}}, {""id"": ""03"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/03_postprocessor.txt"", ""metadata"": {""id"": ""03"", ""role"": ""postprocessor"", ""params"": ""max_tokens, micro_rules"", ""description"": ""Final JOILang output scrubber that enforces JSON shape and strips explanation drift."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15/row_016_cand_1.json""]",partial_error,worker,meta-llama/Llama-3.1-8B-Instruct,,0,False,,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,"[""invalid_json""]",[]
17,1,오늘의 메뉴를 스피커로 출력해줘.,Tell me today's menu using the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nmenu = (#MenuProvider).TodayMenu\n\n(#Speaker).Speak(\""오늘의 메뉴는 \"" + menu + \""입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nmenu = (#MenuProvider).MenuProvider_TodayMenu\n\n(#Speaker).Speaker_Speak(\""오늘의 메뉴는 \"" + menu + \""입니다\"")""}",17,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__llama31_8b,975035167,suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""error"": ""We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.\nCheck your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'."", ""block_manifest"": [{""id"": ""01"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/01_preamble.txt"", ""metadata"": {""id"": ""01"", ""role"": ""preprocessor"", ""params"": ""temperature, micro_rules"", ""description"": ""Global deterministic JOILang generation rules and schema-faithful behavior."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}, {""id"": ""02"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/02_generator_prompt.txt"", ""metadata"": {""id"": ""02"", ""role"": ""generator"", ""params"": ""temperature, few_shot_count, max_tokens, micro_rules"", ""description"": ""Main JOILang generator block with deterministic JSON-only output and schema-grounded exemplars."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}, {candidate_strategy}""}}, {""id"": ""03"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/03_postprocessor.txt"", ""metadata"": {""id"": ""03"", ""role"": ""postprocessor"", ""params"": ""max_tokens, micro_rules"", ""description"": ""Final JOILang output scrubber that enforces JSON shape and strips explanation drift."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15/row_017_cand_1.json""]",partial_error,worker,meta-llama/Llama-3.1-8B-Instruct,,0,False,,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,"[""invalid_json""]",[]
18,1,오늘의 301동 점심 메뉴를 스피커로 알려줘.,Tell me the lunch menu for Building 301 today through the speaker.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nmenu = (#MenuProvider).GetMenu(\""오늘 301동식당 점심\"")\n\n(#Speaker).Speak(\""오늘의 메뉴는 \"" + menu + \""입니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nmenu = (#MenuProvider).MenuProvider_GetMenu(\""오늘 301동식당 점심\"")\n\n(#Speaker).Speaker_Speak(\""오늘의 메뉴는 \"" + menu + \""입니다\"")""}",18,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__llama31_8b,975035167,suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""error"": ""We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.\nCheck your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'."", ""block_manifest"": [{""id"": ""01"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/01_preamble.txt"", ""metadata"": {""id"": ""01"", ""role"": ""preprocessor"", ""params"": ""temperature, micro_rules"", ""description"": ""Global deterministic JOILang generation rules and schema-faithful behavior."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}, {""id"": ""02"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/02_generator_prompt.txt"", ""metadata"": {""id"": ""02"", ""role"": ""generator"", ""params"": ""temperature, few_shot_count, max_tokens, micro_rules"", ""description"": ""Main JOILang generator block with deterministic JSON-only output and schema-grounded exemplars."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}, {candidate_strategy}""}}, {""id"": ""03"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/03_postprocessor.txt"", ""metadata"": {""id"": ""03"", ""role"": ""postprocessor"", ""params"": ""max_tokens, micro_rules"", ""description"": ""Final JOILang output scrubber that enforces JSON shape and strips explanation drift."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15/row_018_cand_1.json""]",partial_error,worker,meta-llama/Llama-3.1-8B-Instruct,,0,False,,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,"[""invalid_json""]",[]
19,1,클라우드 AI한테 llm이 무엇인지 질문하고 답을 스피커로 출력해줘.,"Ask the cloud AI what an LLM is, and output its answer through the speaker.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nanswer = (#CloudServiceProvider).ChatWithAI(\""What is LLM?\"")\n\n(#Speaker).Speak(answer)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nanswer = (#CloudServiceProvider).CloudServiceProvider_ChatWithAI(\""What is LLM?\"")\n\n(#Speaker).Speaker_Speak(answer)""}",19,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__llama31_8b,975035167,suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""error"": ""We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.\nCheck your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'."", ""block_manifest"": [{""id"": ""01"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/01_preamble.txt"", ""metadata"": {""id"": ""01"", ""role"": ""preprocessor"", ""params"": ""temperature, micro_rules"", ""description"": ""Global deterministic JOILang generation rules and schema-faithful behavior."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}, {""id"": ""02"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/02_generator_prompt.txt"", ""metadata"": {""id"": ""02"", ""role"": ""generator"", ""params"": ""temperature, few_shot_count, max_tokens, micro_rules"", ""description"": ""Main JOILang generator block with deterministic JSON-only output and schema-grounded exemplars."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}, {candidate_strategy}""}}, {""id"": ""03"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/03_postprocessor.txt"", ""metadata"": {""id"": ""03"", ""role"": ""postprocessor"", ""params"": ""max_tokens, micro_rules"", ""description"": ""Final JOILang output scrubber that enforces JSON shape and strips explanation drift."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15/row_019_cand_1.json""]",partial_error,worker,meta-llama/Llama-3.1-8B-Instruct,,0,False,,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,"[""invalid_json""]",[]
20,1,"조명의 색조를 200, 채도는 50으로 설정해줘.",Set the hue of the light to 200 and the saturation to 50.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Light).MoveToHueAndSaturation(200, 50)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Light).Light_MoveToHueAndSaturation(200, 50)""}",20,version0_15_update20260413,gen-10d1e822-839a-a138-8806-3c64fda98499__llama31_8b,975035167,suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15,1,"[""""]","[{""candidate_index"": 0, ""strategy"": ""compact_json"", ""error"": ""We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.\nCheck your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'."", ""block_manifest"": [{""id"": ""01"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/01_preamble.txt"", ""metadata"": {""id"": ""01"", ""role"": ""preprocessor"", ""params"": ""temperature, micro_rules"", ""description"": ""Global deterministic JOILang generation rules and schema-faithful behavior."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}, {""id"": ""02"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/02_generator_prompt.txt"", ""metadata"": {""id"": ""02"", ""role"": ""generator"", ""params"": ""temperature, few_shot_count, max_tokens, micro_rules"", ""description"": ""Main JOILang generator block with deterministic JSON-only output and schema-grounded exemplars."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}, {candidate_strategy}""}}, {""id"": ""03"", ""path"": ""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/blocks/03_postprocessor.txt"", ""metadata"": {""id"": ""03"", ""role"": ""postprocessor"", ""params"": ""max_tokens, micro_rules"", ""description"": ""Final JOILang output scrubber that enforces JSON shape and strips explanation drift."", ""placeholders"": ""{command_eng}, {connected_devices}, {service_list_snippet}, {optional_cron}, {optional_period}""}}]}]","[""/home/mgjeong/Desktop/llm/JOILang-Server/gpt_mg/version0_15_update20260413/logs/suite_llama31_8b_gen-10d1e822-839a-a138-8806-3c64fda98499_llama31_8b_15/row_020_cand_1.json""]",partial_error,worker,meta-llama/Llama-3.1-8B-Instruct,,0,False,,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,"[""invalid_json""]",[]
