model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
gpt41_mini,GPT-4.1-mini,101,4,"When a leak is detected, close the valve.",누수가 감지되면 벨브를 차단해줘.,100.0,True,True,[],74798,19761,52,19813,2.0856,3.0035,9499.9041,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,102,4,"When the humidity exceeds 80%, start the dehumidifier in drying mode.",습도가 80%보다 커지면 제습기를 건조 모드로 작동시켜줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch"", ""numeric_grounding""]",76252,20074,70,20144,1.8059,2.7679,11154.549,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,103,4,"When motion is detected, turn on the light.",움직임이 감지되면 조명을 켜줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch"", ""semantic""]",79289,20770,86,20856,5.8018,6.688,3594.7465,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,104,4,"When the indoor very fine dust level becomes 35 or higher, set the air purifier to high.",내부 초미세먼지 농도가 35 이상이 되면 공기청정기를 강하게 틀어줘.,100.0,True,True,[],74901,19749,72,19821,4.3439,5.3445,4562.9503,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,105,4,"When the charging voltage exceeds 250V, stop charging.",충전 전압이 250V보다 높아지면 충전을 중단해줘.,61.2728,False,False,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]",74143,19511,61,19572,1.9385,2.8982,10096.4663,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,106,4,"When the entrance door lock is unlocked, turn on the living room light.",현관 도어락이 잠금해제되면 거실 조명을 켜줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch"", ""semantic""]",69814,18391,59,18450,1.9403,1.9494,9508.8388,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,107,4,"When motion is detected in the bedroom, turn on the bedroom air conditioner.",침실에 움직임이 감지되면 침실 에어컨을 켜줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch""]",63278,16692,67,16759,2.8977,2.9052,5783.5525,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,108,4,"When a smoke is detected in the kitchen, close the kitchen valve.",주방에 연기가 감지되면 주방 벨브를 잠궈줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch""]",62379,16510,57,16567,1.9869,1.9937,8338.1147,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,109,4,"When the fine dust level in the study reaches 30 or higher, turn on the study air purifier.",서재 미세먼지 농도가 30 이상이 되면 서재 공기청정기를 켜줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]",66244,17525,73,17598,2.6258,2.6345,6701.9575,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,110,4,"When a water leak is detected in the basement, sound the main siren in emergency mode.",지하에 누수가 감지되면 메인 사이렌을 비상모드로 울려줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch""]",62314,16510,62,16572,2.6126,2.6197,6343.1065,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,111,4,"When the terrace illuminance falls below 50, turn on the terrace light.",테라스 조도가 50 미만이 되면 테라스 조명을 켜줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch""]",69155,18196,63,18259,1.8824,1.8909,9699.8513,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,112,4,"When the garage door is opened, take a picture with the garage camera.",차고 문이 열리면 차고 카메라로 사진을 찍어줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch""]",64989,17153,55,17208,2.9928,3.0004,5749.7995,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,113,4,"When the baby room sound exceeds 40 dB, output ""Noise detected in the baby room"" through the living room speaker.",아기방 소리가 40dB보다 커지면 거실 스피커로 아기방에 소음이 감지되었다고 말해줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch""]",65608,17301,60,17361,1.911,1.9185,9084.7724,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,114,4,"When the laundry room dryer's spin speed drops to 5 or below, announce through the living room speaker that the laundry is done.",세탁실 건조기 회전 속도가 5 이하가 되면 거실 스피커로 세탁이 끝났다고 알려줘.,57.249,False,False,"[""arg_type"", ""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic"", ""service_match"", ""unknown_service:mediaplayback_speak""]",67142,17709,102,17811,2.9825,2.9905,5971.8357,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,115,4,"When the temperature in the pantry reaches 25 degrees or higher, turn on the pantry air conditioner.",창고 온도가 25도 이상이 되면 창고 에어컨을 켜줘.,55.4329,False,False,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:temperaturemeasurement_temperature""]",64660,17045,62,17107,2.9051,2.9125,5888.6097,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,116,4,"When the bathroom humidity exceeds 70%, set the bathroom dehumidifier to freeze protection mode.",욕실 습도가 70%보다 높아지면 욕실 제습기를 동결 방지 모드로 설정해줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch"", ""numeric_grounding""]",62835,16611,65,16676,2.6211,2.628,6362.2143,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,117,4,"When the office button is pushed, turn on all humidifiers in office.",사무실 버튼이 눌리면 사무실 가습기를 모두 켜줘.,65.6828,False,False,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]",64058,17022,68,17090,2.4038,2.4115,7109.5765,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,118,4,"When any presence sensor in the hallway detects presence, set all hallway lights to purple.",복도에 재실 센서가 하나라도 감지되면 모든 복도 조명을 보라색으로 설정해줘.,69.9,False,False,"[""dataflow"", ""extraneous"", ""gt_mismatch""]",68774,18090,70,18160,2.7417,2.7505,6623.6277,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,119,4,"When the carbon monoxide level in the server room becomes 5000 ppm or above, sound all sirens in emergency mode.",서버실 일산화탄소 농도가 5000 ppm 이상이되면 모든 사이렌을 비상모드로 울려줘.,69.9,False,False,"[""dataflow"", ""gt_mismatch"", ""semantic""]",64932,17187,70,17257,4.4344,4.4427,3891.6201,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,120,4,"When the bedroom shade button is pushed, lower the shade.",안방 쉐이드 버튼이 눌리면 쉐이드를 내려줘.,69.9,False,False,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""semantic""]",64228,17035,65,17100,2.1211,2.1284,8061.8547,0.0,,[],False,,,False,0,False,1,1,0,False
