model_key,model_label,row_no,row_category,command_eng,command_kor,det_score,det_pass,gt_exact,failure_reasons,prompt_chars,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,generation_error_type,generation_error_types,oom_flag,worker_python,resolved_model_path,warmup_excluded,selected_candidate_index,repair_applied,candidate_count,generation_call_count,repair_call_count,row_success
gpt41_mini,GPT-4.1-mini,42,2,Record for 10 seconds with the meeting room recorder and save it as test.wav.,회의실 녹음기로 10초 동안 녹음해서 test.wav로 저장해줘.,92.8689,True,False,"[""arg_type"", ""gt_mismatch"", ""semantic""]",63092,16665,46,16711,1.9154,1.9228,8724.5484,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,43,2,Sound a fire siren on the farm.,사이렌으로 농장에 화재경보를 울려줘.,96.8224,True,False,"[""gt_mismatch""]",61911,16408,45,16453,1.7726,1.7792,9281.8459,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,44,2,"Play the ""Golden.mp3"" file through the speaker in the playroom.","놀이방의 스피커로 ""Golden.mp3"" 파일을 재생해줘. ",98.0213,True,False,"[""gt_mismatch""]",65209,17204,46,17250,1.8381,1.8468,9384.6907,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,45,2,Turn off all lights in the bedroom.,안방 조명을 모두 꺼줘.,95.3864,True,False,"[""gt_mismatch""]",68759,18102,41,18143,1.9816,1.9922,9155.7327,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,46,2,Close all windows in the living room.,거실에 있는 창문을 모두 닫아줘.,69.9,False,False,"[""gt_mismatch"", ""gt_receiver_coverage""]",63460,16782,48,16830,3.2393,3.2475,5195.5669,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,47,2,Open all blinds in Sector2.,섹터2에 있는 블라인드를 모두 열어줘.,97.625,True,False,"[""gt_mismatch""]",63450,16781,52,16833,2.0566,2.0647,8184.8682,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,48,2,Change the light on the living room wall to red.,거실 벽에 있는 조명을 빨간색으로 바꿔줘.,87.3545,True,False,"[""arg_type"", ""gt_mismatch"", ""precondition""]",69555,18312,53,18365,3.8296,3.8399,4795.54,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,49,2,Lock all safes with odd tags in Sector B.,섹터 비에 있는 홀수 태그가 붙은 금고를 모두 잠궈줘.,94.5625,True,False,"[""gt_mismatch"", ""semantic""]",62101,16447,46,16493,1.2946,1.3017,12739.8424,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,50,2,Increases the light brightness to 100 in the meeting room.,회의실에 있는 조명 밝기를 100까지 높여줘.,70.2672,True,False,"[""arg_type"", ""gt_mismatch"", ""gt_receiver_coverage"", ""numeric_grounding"", ""precondition""]",70699,18592,46,18638,1.6836,1.6949,11070.3255,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,51,2,Close everything in Sector2.,섹터2 모두 닫아줘.,97.24,True,False,"[""gt_mismatch""]",63451,16780,48,16828,4.0481,4.056,4157.0119,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,52,2,Change all lights on the hallway wall to blue.,복도 벽에 있는 모든 조명을 파란색으로 바꿔줘.,78.8665,True,False,"[""arg_type"", ""extraneous"", ""gt_mismatch"", ""precondition"", ""semantic""]",69553,18311,53,18364,2.589,2.6013,7093.0861,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,53,2,"In Group 1, change all upper-level lights to blue.",그룹1에서 상단부에 있는 조명들을 모두 파란색으로 변경해줘.,46.5833,False,False,"[""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""precondition"", ""semantic""]",69557,18314,53,18367,1.5116,1.5251,12150.7012,0.0,,[],False,,,False,0,False,1,1,0,False
gpt41_mini,GPT-4.1-mini,54,2,Change all lights in Sector 10 to white.,섹터10의 모든 조명을 흰색으로 바꿔줘.,83.7285,True,False,"[""extraneous"", ""gt_mismatch"", ""precondition"", ""semantic""]",69547,18311,51,18362,1.4267,1.4385,12870.26,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,55,2,Lower all even-tagged blinds in the bedroom.,안방에 있는 짝수 태그 블라인드를 모두 내려줘.,88.3004,True,False,"[""extraneous"", ""gt_mismatch"", ""semantic""]",63467,16784,52,16836,1.7542,1.7628,9597.5373,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,56,2,Stop all robot vacuum cleaners on the 3rd floor.,3층에 있는 모든 로봇 청소기를 멈춰줘.,95.9831,True,False,"[""gt_mismatch""]",62302,16476,58,16534,1.502,1.5155,11007.9893,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,57,2,Turn on all odd-tagged lights on the living room wall.,거실 벽에 있는 모든 홀수 태그 조명을 켜줘.,92.5674,True,False,"[""gt_mismatch"", ""semantic""]",68778,18107,47,18154,4.278,4.2899,4243.5718,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,58,2,Set all dehumidifiers in the office to dehumidify mode.,사무실의 모든 제습기를 제습 모드로 설정해줘.,94.4631,True,False,"[""gt_mismatch"", ""semantic""]",62318,16495,55,16550,2.2966,2.3038,7206.305,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,59,2,Lock all door locks in the storage.,창고의 모든 도어락을 잠궈줘.,95.62,True,False,"[""gt_mismatch""]",62169,16464,42,16506,2.2574,2.2649,7311.9518,0.0,,[],False,,,False,0,False,1,1,0,True
gpt41_mini,GPT-4.1-mini,60,2,Open all even-tagged valves in the kitchen.,주방의 모든 짝수 태그 밸브를 열어줘.,95.26,True,False,"[""gt_mismatch""]",62026,16419,43,16462,1.5061,1.5136,10930.2171,0.0,,[],False,,,False,0,False,1,1,0,True
