row_no,category,command_eng,command_kor,gt_name_display,service_list_schema,gt_code,generated_code,det_score,det_pass,det_profile,det_gt_exact,det_gt_similarity,det_gt_service_coverage,det_gt_receiver_coverage,det_dataflow_score,det_numeric_grounding,det_enum_grounding,failure_reasons,service_list_retrieval_categories_display,prompt_context_mode,prompt_context_note,prompt_context_effective_topk,prompt_context_injected_categories,prompt_context_displayed_categories,prompt_tokens,completion_tokens,total_tokens,llm_latency_sec,total_pipeline_sec,tokens_per_sec,peak_vram_gb,service_list_snippet_source,service_list_device_count,service_list_retrieval_status,service_list_retrieval_mode,service_list_retrieval_topk,service_list_retrieval_categories,generation_error_type
71,3,"If the laundry dryer is in low noise mode, switch it to quick mode.","건조기가 저소음 모드이면, 퀵 모드로 바꿔줘.",IfLaundryDryerIsInLowNoiseModeSwitch,service_list_ver2.0.1.json,"if ((#LaundryDryer).laundrydryer_laundrydryermode == ""lownoise"") {

    (#LaundryDryer).laundrydryer_setlaundrydryermode(""quick"")

}","if ((#LaundryDryer).laundrydryer_laundrydryermode == ""lownoise"") {
  (#LaundryDryer).laundrydryer_setlaundrydryermode(""quick"")
}",100.0,True,strict,True,1.0,1.0,1.0,0.2,1.0,1.0,[],"LaundryDryer, Dishwasher, AirPurifier, Dehumidifier, DimmerSwitch, AirConditioner, RobotVacuumCleaner, Oven, Switch, Charger",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""LaundryDryer"", ""Dishwasher"", ""AirPurifier"", ""Dehumidifier"", ""DimmerSwitch"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Oven"", ""Switch"", ""Charger""]","[""LaundryDryer"", ""Dishwasher"", ""AirPurifier"", ""Dehumidifier"", ""DimmerSwitch"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Oven"", ""Switch"", ""Charger""]",19876,77,19953,2.896,3.8387,6889.8481,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""LaundryDryer"", ""Dishwasher"", ""AirPurifier"", ""Dehumidifier"", ""DimmerSwitch"", ""AirConditioner"", ""RobotVacuumCleaner"", ""Oven"", ""Switch"", ""Charger""]",
72,3,"If the laundry dryer spin speed is greater than 3, decrease it by one; otherwise, increase it by one.","건조기 회전 강도가 3보다 크면 하나 줄이고, 아니면 하나 높여줘.",IfLaundryDryerSpinSpeedIsGreaterThan3,service_list_ver2.0.1.json,"if ((#LaundryDryer).laundrydryer_spinspeed > 3) {

    (#LaundryDryer).laundrydryer_setspinspeed((#LaundryDryer).laundrydryer_spinspeed - 1)

} else {

    (#LaundryDryer).laundrydryer_setspinspeed((#LaundryDryer).laundrydryer_spinspeed + 1)

}","spinSpeed = (#LaundryDryer).laundrydryer_spinspeed
if (spinSpeed > 3) {
  newSpeed = spinSpeed - 1
  (#LaundryDryer).laundrydryer_setspinspeed(newSpeed)
} else {
  newSpeed = spinSpeed + 1
  (#LaundryDryer).laundrydryer_setspinspeed(newSpeed)
}",94.0146,True,strict,False,0.689583,1.0,1.0,1.0,1.0,1.0,"[""arg_type"", ""gt_mismatch""]","LaundryDryer, Dishwasher, DimmerSwitch, AirPurifier, Dehumidifier, Charger, Switch, DoorLock, SmokeDetector, Oven",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""LaundryDryer"", ""Dishwasher"", ""DimmerSwitch"", ""AirPurifier"", ""Dehumidifier"", ""Charger"", ""Switch"", ""DoorLock"", ""SmokeDetector"", ""Oven""]","[""LaundryDryer"", ""Dishwasher"", ""DimmerSwitch"", ""AirPurifier"", ""Dehumidifier"", ""Charger"", ""Switch"", ""DoorLock"", ""SmokeDetector"", ""Oven""]",19546,117,19663,4.8037,5.7549,4093.3031,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""LaundryDryer"", ""Dishwasher"", ""DimmerSwitch"", ""AirPurifier"", ""Dehumidifier"", ""Charger"", ""Switch"", ""DoorLock"", ""SmokeDetector"", ""Oven""]",
73,3,"If the charger is fully charged, turn off the charger.","충전기가 완충되어있으면, 충전기를 꺼줘.",IfChargerIsFullyChargedTurnOffCharger,service_list_ver2.0.1.json,"if ((#Charger).charger_chargingstate == ""fullyCharged"") {

    (#Charger).switch_off()

}","if ((#Charger).charger_chargingstate == ""fullyCharged"") {
  (#Charger).switch_off()
}",100.0,True,strict,True,1.0,1.0,1.0,0.2,1.0,1.0,[],"Charger, Plug, Switch, PresenceVitalSensor, CarbonDioxideSensor, Safe, Humidifier, Dehumidifier, Pump, TapDialSwitch",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Charger"", ""Plug"", ""Switch"", ""PresenceVitalSensor"", ""CarbonDioxideSensor"", ""Safe"", ""Humidifier"", ""Dehumidifier"", ""Pump"", ""TapDialSwitch""]","[""Charger"", ""Plug"", ""Switch"", ""PresenceVitalSensor"", ""CarbonDioxideSensor"", ""Safe"", ""Humidifier"", ""Dehumidifier"", ""Pump"", ""TapDialSwitch""]",19673,63,19736,3.8934,4.9287,5069.0913,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Charger"", ""Plug"", ""Switch"", ""PresenceVitalSensor"", ""CarbonDioxideSensor"", ""Safe"", ""Humidifier"", ""Dehumidifier"", ""Pump"", ""TapDialSwitch""]",
74,3,"If the button is in the pushed state, raise the blind.","버튼이 눌려진 상태면, 블라인드를 올려줘.",IfButtonIsInPushedStateRaise,service_list_ver2.0.1.json,"if ((#Button).button_button == ""pushed"") {

    (#Blind).windowcovering_uporopen()

}","if ((#Button).button_button == ""pushed"") {
  (#Blind).blind_open()
}",59.2874,False,strict,False,0.817481,0.5,0.5,0.0,1.0,1.0,"[""arg_type"", ""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic"", ""service_match"", ""unknown_service:blind_open""]","Button, DimmerSwitch, TapDialSwitch, PresenceVitalSensor, ContactSensor, Safe, Plug, PresenceSensor, Charger, ArmRobot",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Button"", ""DimmerSwitch"", ""TapDialSwitch"", ""PresenceVitalSensor"", ""ContactSensor"", ""Safe"", ""Plug"", ""PresenceSensor"", ""Charger"", ""ArmRobot""]","[""Button"", ""DimmerSwitch"", ""TapDialSwitch"", ""PresenceVitalSensor"", ""ContactSensor"", ""Safe"", ""Plug"", ""PresenceSensor"", ""Charger"", ""ArmRobot""]",19813,54,19867,2.4294,3.4472,8177.7394,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Button"", ""DimmerSwitch"", ""TapDialSwitch"", ""PresenceVitalSensor"", ""ContactSensor"", ""Safe"", ""Plug"", ""PresenceSensor"", ""Charger"", ""ArmRobot""]",
75,3,"If the speaker volume is 40 or higher, stop the playback.",스피커 볼륨이 40 이상이면 재생을 중단해줘.,IfSpeakerVolumeIs40OrHigherStop,service_list_ver2.0.1.json,"if ((#Speaker).speaker_volume >= 40) {

    (#Speaker).speaker_stop()

}","if ((#Speaker).speaker_volume >= 40) {
  (#Speaker).speaker_stop()
}",100.0,True,strict,True,1.0,1.0,1.0,0.2,1.0,1.0,[],"Speaker, AudioRecorder, SoundSensor, Siren, Television, PresenceVitalSensor, Pump, Plug, Charger, Safe",retrieval premapping,Retrieval premapping was used for this row. Requested top-10 and injected 10 category group(s) into the prompt.,10,"[""Speaker"", ""AudioRecorder"", ""SoundSensor"", ""Siren"", ""Television"", ""PresenceVitalSensor"", ""Pump"", ""Plug"", ""Charger"", ""Safe""]","[""Speaker"", ""AudioRecorder"", ""SoundSensor"", ""Siren"", ""Television"", ""PresenceVitalSensor"", ""Pump"", ""Plug"", ""Charger"", ""Safe""]",20189,54,20243,1.7432,2.6994,11612.5516,0.0,service_retrieval_fallback,10,used,hybrid,10,"[""Speaker"", ""AudioRecorder"", ""SoundSensor"", ""Siren"", ""Television"", ""PresenceVitalSensor"", ""Pump"", ""Plug"", ""Charger"", ""Safe""]",
76,3,"If face recognition at the entrance is off, start it.","입구의 얼굴 인식이 꺼져있으면, 얼굴 인식을 시작해줘",IfFaceRecognitionAtEntranceIsOffStartIt,service_list_ver2.0.1.json,"if ((#Entrance #FaceRecognizer).switch_switch == false) {

    (#Entrance #FaceRecognizer).facerecognizer_start()

}","if ((#FaceRecognizer).facerecognizer_recognizedresult == ""off"") {
  (#FaceRecognizer).facerecognizer_start()
}",63.5886,False,strict,False,0.717718,0.5,0.5,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""precondition"", ""semantic""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""FaceRecognizer"", ""Switch""]","[""FaceRecognizer"", ""Switch""]",16949,59,17008,1.7855,1.7937,9525.6231,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
77,3,"If the shade is closed to 30% or less, close it to 50%.","쉐이드가 30%이하로 닫혀있으면, 50%만큼 닫아줘.",IfShadeIsClosedTo30OrLessClose,service_list_ver2.0.1.json,"if ((#Shade).armrobot_currentposition <= 30) {

    (#Shade).windowcovering_setlevel(50)

}","if ((#WindowCovering).windowcovering_windowcoveringtype == ""shade"" and (#WindowCovering).windowcovering_currentposition <= 30) {
  (#WindowCovering).windowcovering_setlevel(50)
}",61.8872,False,strict,False,0.677439,0.5,0.5,0.2,1.0,1.0,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""WindowCovering""]","[""WindowCovering""]",16792,79,16871,5.5978,5.6054,3013.8626,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
78,3,"If the sound sensor level in livingroom is over 50, stop the speaker.","거실의 소리 센서로 감지한 수치가 50보다 크면, 스피커 재생을 멈춰줘.",IfSoundSensorLevelInLivingroomIsOver50,service_list_ver2.0.1.json,"if ((#LivingRoom #SoundSensor).soundsensor_sound > 50) {

    (#LivingRoom #Speaker).speaker_stop()

}","if ((#SoundSensor #livingroom).soundsensor_sound > 50) {
  (#Speaker #livingroom).speaker_stop()
}",69.9,False,strict,False,0.88,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""SoundSensor"", ""Speaker""]","[""SoundSensor"", ""Speaker""]",17292,61,17353,2.2179,2.2255,7824.0678,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
79,3,"If the air conditioner is in cool mode, switch it to auto mode.","거실의 에어컨 모드가 냉방 모드이면, 자동 모드로 바꿔줘.",IfAirConditionerIsInCoolModeSwitchIt,service_list_ver2.0.1.json,"if ((#LivingRoom #AirConditioner).airconditioner_airconditionermode == ""cool"") {

    (#LivingRoom #AirConditioner).airconditioner_setairconditionermode(""auto"")

}","if ((#AirConditioner).airconditioner_airconditionermode == ""cool"") {
  (#AirConditioner).airconditioner_setairconditionermode(""auto"")
}",69.9,False,strict,False,0.961151,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 1 connected-device category group(s) were injected.",0,"[""AirConditioner""]","[""AirConditioner""]",16609,74,16683,5.5789,5.5862,2990.3744,0.0,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],
80,3,"If any presence sensor in the house is currently in the detected state, set the siren to emergency mode.","집에 있는 재실 센서중 하나라도 감지 상태이면, 긴급 사이렌을 울려줘.",IfAnyPresenceSensorInHouseIsCurrentlyIn,service_list_ver2.0.1.json,"if (all(#House #PresenceSensor).presencesensor_presence ==| true) {

    (#Siren).siren_setsirenmode(""emergency"")

}","if (any(#PresenceSensor).presencesensor_presence == true) {
  (#Siren).siren_setsirenmode(""emergency"")
}",69.9,False,strict,False,0.820896,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch""]",not used (connected_devices scope),connected_devices scope,"Prompt context came from connected_devices, so retrieval was skipped. 2 connected-device category group(s) were injected.",0,"[""PresenceSensor"", ""Siren""]","[""PresenceSensor"", ""Siren""]",16515,66,16581,1.7553,1.7624,9446.2485,0.0,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],
